,runs_conceded,deliveries,wickets_taken,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,batting_inning,bowling_session,toss,bowling_venue,bowling_opposition,season,result,weather
1276,44,54,1,48.4599,0.0,34,16,0,43,0,1007,3,2,0,0,22.3806,28.4438,17,0,0
1277,34,60,2,441.988,24.7213,34,16,0,43,0,1007,3,2,0,0,16.8818,80.4983,17,0,1
1278,30,54,0,140.869,28.9678,34,16,0,43,0,1007,3,2,0,0,34.3236,44.9196,17,0,0
1279,9,12,0,63.9646,59.4912,34,16,0,43,0,1007,3,2,0,0,9.0913,31.699,17,0,0
1280,35,42,1,0.0,0.0,30,12,0,71,0,1010,3,1,1,1,11.9921,24.3074,17,0,0
1281,33,60,0,79.9514,82.2144,30,12,0,71,0,1010,3,1,1,1,39.1962,28.0594,17,0,0
1282,57,60,0,140.869,28.9678,30,12,0,71,0,1010,3,1,1,1,34.3236,44.9196,17,0,0
1283,43,57,1,48.4599,0.0,30,12,0,71,0,1010,3,1,1,1,22.3806,28.4438,17,0,0
1284,12,12,0,63.9646,59.4912,30,12,0,71,0,1010,3,1,1,1,9.0913,31.699,17,0,0
1285,22,24,1,441.988,24.7213,30,12,0,71,0,1010,3,1,1,1,16.8818,80.4983,17,0,1
1286,25,42,0,288.64,28.8198,30,10,0,55,0,1010,3,1,0,1,21.8667,52.63,17,0,3
1287,27,30,1,0.0,0.0,30,10,0,55,0,1010,3,1,0,1,11.051,24.3074,17,0,0
1288,29,48,1,140.869,28.9678,30,10,0,55,0,1010,3,1,0,1,15.5394,44.9196,17,0,0
1289,44,60,1,160.701,23.5276,30,10,0,55,0,1010,3,1,0,1,31.6084,59.0551,17,0,3
1290,16,24,0,441.988,24.7213,30,10,0,55,0,1010,3,1,0,1,25.0018,80.4983,17,0,1
1291,34,30,0,63.9646,59.4912,30,10,0,55,0,1010,3,1,0,1,12.0247,31.699,17,0,0
1292,13,24,0,79.9514,82.2144,32,14,0,54,0,1009,3,1,0,1,7.7002,28.0594,17,0,0
1293,21,24,0,0.0,35.47,32,14,0,54,0,1009,3,1,0,1,8.813,9.3042,17,0,0
1294,30,38,1,48.4599,0.0,32,14,0,54,0,1009,3,1,0,1,13.3395,28.4438,17,0,0
1295,18,12,0,441.988,24.7213,32,14,0,54,0,1009,3,1,0,1,25.0018,80.4983,17,0,1
1296,21,24,0,160.701,23.5276,32,14,0,54,0,1009,3,1,0,1,31.6084,59.0551,17,0,3
1297,13,60,4,288.64,28.8198,25,5,0,12,97,1017,3,2,0,1,6.50238,45.2125,17,1,3
1298,8,30,1,354.802,21.0905,25,5,0,12,97,1017,3,2,0,1,8.4081,82.1064,17,1,1
1299,37,60,2,158.92,30.3373,25,5,0,12,97,1017,3,2,0,1,11.3777,36.2933,17,1,3
1300,29,26,1,441.988,24.7213,25,5,0,12,97,1017,3,2,0,1,10.3936,85.9906,17,1,1
1301,7,30,1,140.869,28.9678,25,5,0,12,97,1017,3,2,0,1,8.269,32.885,17,1,0
1302,16,24,1,70.8099,0.0,25,5,0,12,97,1017,3,2,0,1,8.1175,24.4163,17,1,0
1303,9,24,0,354.802,21.0905,19,5,0,57,15,1019,3,2,0,1,7.1438,82.1064,17,0,1
1304,71,48,0,288.64,28.8198,19,5,0,57,15,1019,3,2,0,1,21.3816,45.2125,17,0,3
1305,80,48,3,441.988,24.7213,19,5,0,57,15,1019,3,2,0,1,9.33963,85.9906,17,0,1
1306,106,60,0,158.92,30.3373,19,5,0,57,15,1019,3,2,0,1,29.0569,36.2933,17,0,3
1307,51,60,0,140.869,28.9678,19,5,0,57,15,1019,3,2,0,1,21.4064,32.885,17,0,0
1308,63,54,1,70.8099,0.0,19,5,0,57,15,1019,3,2,0,1,21.6722,24.4163,17,0,0
1309,10,6,0,73.8808,30.1666,19,5,0,57,15,1019,3,2,0,1,3.0727,19.6586,17,0,0
1310,20,30,0,288.64,28.8198,25,11,0,65,0,1018,3,1,0,0,10.0773,45.2125,17,0,3
1311,53,43,1,140.869,28.9678,25,11,0,65,0,1018,3,1,0,0,17.7083,32.885,17,0,0
1312,30,18,0,354.802,21.0905,25,11,0,65,0,1018,3,1,0,0,8.6615,82.1064,17,0,1
1313,33,24,0,70.8099,0.0,25,11,0,65,0,1018,3,1,0,0,10.4822,24.4163,17,0,0
1314,10,18,0,158.92,30.3373,25,11,0,65,0,1018,3,1,0,0,5.8795,36.2933,17,0,3
1315,25,30,1,441.988,24.7213,25,11,0,65,0,1018,3,1,0,0,10.7728,85.9906,17,0,1
1316,30,24,0,73.8808,30.1666,25,11,0,65,0,1018,3,1,0,0,10.0649,19.6586,17,0,0
1317,12,6,0,39.0088,35.8898,25,11,0,65,0,1018,3,1,0,0,3.3509,21.6974,17,0,0
1318,70,60,1,288.64,28.8198,27,4,0,40,0,1015,3,2,0,1,58.5641,27.7057,17,0,3
1319,67,60,0,140.869,28.9678,27,4,0,40,0,1015,3,2,0,1,35.6429,29.7032,17,0,0
1320,43,60,2,441.988,24.7213,27,4,0,40,0,1015,3,2,0,1,48.9939,17.7583,17,0,1
1321,51,60,0,79.9514,82.2144,27,4,0,40,0,1015,3,2,0,1,16.6838,70.245,17,0,0
1322,18,18,0,39.3799,20.0365,27,4,0,40,0,1015,3,2,0,1,24.1885,16.0449,17,0,0
1323,37,42,3,73.8808,30.1666,27,4,0,40,0,1015,3,2,0,1,11.0857,25.429,17,0,0
1324,60,54,0,288.64,28.8198,28,8,0,38,0,1015,3,2,0,0,58.5641,44.1083,17,0,3
1325,66,60,2,158.92,30.3373,28,8,0,38,0,1015,3,2,0,0,12.5698,18.5291,17,0,3
1326,40,60,1,140.869,28.9678,28,8,0,38,0,1015,3,2,0,0,35.6429,24.9356,17,0,0
1327,60,54,3,441.988,24.7213,28,8,0,38,0,1015,3,2,0,0,48.9939,51.752,17,0,1
1328,38,30,1,73.8808,30.1666,28,8,0,38,0,1015,3,2,0,0,11.0857,23.0978,17,0,0
1329,51,42,0,39.3799,20.0365,28,8,0,38,0,1015,3,2,0,0,24.1885,26.7034,17,0,0
1330,23,42,0,288.64,28.8198,27,9,0,39,0,1014,3,2,0,0,58.5641,27.7057,17,1,3
1331,28,48,3,158.92,30.3373,27,9,0,39,0,1014,3,2,0,0,12.5698,22.5503,17,1,3
1332,33,48,4,441.988,24.7213,27,9,0,39,0,1014,3,2,0,0,48.9939,17.7583,17,1,1
1333,45,60,0,140.869,28.9678,27,9,0,39,0,1014,3,2,0,0,35.6429,29.7032,17,1,0
1334,57,60,2,87.0907,20.9322,27,9,0,39,0,1014,3,2,0,0,12.6086,20.8502,17,1,0
1335,4,6,0,73.8808,30.1666,27,9,0,39,0,1014,3,2,0,0,11.0857,25.429,17,1,0
1336,21,42,3,288.64,28.8198,27,9,0,36,2,1011,3,2,0,0,58.5641,44.1083,17,1,3
1337,6,30,2,79.9514,82.2144,27,9,0,36,2,1011,3,2,0,0,16.6838,9.37722,17,1,0
1338,27,36,2,441.988,24.7213,27,9,0,36,2,1011,3,2,0,0,48.9939,51.752,17,1,1
1339,24,36,2,87.0907,20.9322,27,9,0,36,2,1011,3,2,0,0,12.6086,13.7674,17,1,0
1340,29,54,0,288.64,28.8198,25,15,0,30,3,1011,3,1,0,1,58.5641,44.1083,17,1,3
1341,17,48,2,79.9514,82.2144,25,15,0,30,3,1011,3,1,0,1,16.6838,9.37722,17,1,0
1342,31,42,0,441.988,24.7213,25,15,0,30,3,1011,3,1,0,1,48.9939,51.752,17,1,1
1343,26,37,3,0.0,0.0,25,15,0,30,3,1011,3,1,0,1,5.60933,5.93055,17,1,0
1344,30,54,2,140.869,28.9678,25,15,0,30,3,1011,3,1,0,1,35.6429,24.9356,17,1,0
1345,4,12,0,39.0088,35.8898,25,15,0,30,3,1011,3,1,0,1,3.6415,11.8319,17,1,0
1346,50,60,3,140.869,57.9908,27,9,10,86,83,1011,1,1,0,1,20.0427,37.0369,18,0,3
1347,37,36,1,288.64,47.2555,27,9,10,86,83,1011,1,1,0,1,18.6388,41.0215,18,0,3
1348,23,24,0,50.2655,0.0,27,9,10,86,83,1011,1,1,0,1,15.8053,16.6914,18,0,0
1349,11,18,0,52.6447,0.0,27,9,10,86,83,1011,1,1,0,1,27.8175,30.0707,18,0,0
1350,74,48,1,87.0907,12.7547,27,9,10,86,83,1011,1,1,0,1,44.1662,52.191,18,0,0
1351,39,42,1,288.64,47.2555,25,3,3,88,59,1010,2,1,1,1,18.6388,41.0215,18,0,3
1352,44,35,1,0.0,0.0,25,3,3,88,59,1010,2,1,1,1,14.5852,23.9638,18,0,0
1353,60,60,3,140.869,57.9908,25,3,3,88,59,1010,2,1,1,1,20.0427,37.0369,18,0,3
1354,34,42,1,441.988,39.3407,25,3,3,88,59,1010,2,1,1,1,29.0246,43.6514,18,0,1
1355,53,60,0,0.0,0.0,25,3,3,88,59,1010,2,1,1,1,21.6846,38.1929,18,0,0
1356,16,18,0,50.2655,0.0,25,3,3,88,59,1010,2,1,1,1,15.8053,16.6914,18,0,0
1357,59,54,0,288.64,47.2555,27,10,1,68,14,1011,3,2,0,1,23.2574,41.0215,18,0,3
1358,67,60,2,52.6447,0.0,27,10,1,68,14,1011,3,2,0,1,18.2477,30.0707,18,0,0
1359,81,60,1,140.869,57.9908,27,10,1,68,14,1011,3,2,0,1,21.5888,37.0369,18,0,3
1360,75,60,4,441.988,39.3407,27,10,1,68,14,1011,3,2,0,1,39.2752,43.6514,18,0,1
1361,42,36,0,0.0,0.0,27,10,1,68,14,1011,3,2,0,1,14.5409,38.1929,18,0,0
1362,32,30,0,92.2034,0.0,27,10,1,68,14,1011,3,2,0,1,23.6606,36.7886,18,0,0
1363,46,30,3,288.64,47.2555,22,7,0,87,35,1011,3,1,1,0,23.2574,41.0215,18,1,3
1364,30,18,1,140.869,57.9908,22,7,0,87,35,1011,3,1,1,0,21.5888,37.0369,18,1,0
1365,32,24,2,441.988,39.3407,22,7,0,87,35,1011,3,1,1,0,39.2752,43.6514,18,1,1
1366,20,12,1,30.0292,0.0,22,7,0,87,35,1011,3,1,1,0,10.3432,6.2027,18,1,0
1367,28,18,0,52.6447,0.0,22,7,0,87,35,1011,3,1,1,0,18.2477,30.0707,18,1,0
1368,26,24,1,92.2034,0.0,22,7,0,87,35,1011,3,1,1,0,23.6606,36.7886,18,1,0
1369,22,24,1,288.64,47.2555,26,16,0,88,74,1010,3,1,1,1,19.2161,41.0215,18,1,3
1370,29,54,6,140.869,57.9908,26,16,0,88,74,1010,3,1,1,1,25.2212,37.0369,18,1,3
1371,21,24,1,92.2034,0.0,26,16,0,88,74,1010,3,1,1,1,24.9738,36.7886,18,1,0
1372,14,12,0,441.988,39.3407,26,16,0,88,74,1010,3,1,1,1,46.4186,43.6514,18,1,1
1373,34,34,2,52.6447,0.0,26,16,0,88,74,1010,3,1,1,1,19.6481,30.0707,18,1,0
1374,23,60,4,594.115,0.0,38,14,0,41,0,1004,3,2,0,0,22.7031,34.5052,18,0,2
1375,46,60,1,288.64,47.2555,38,14,0,41,0,1004,3,2,0,0,16.3982,44.1083,18,0,3
1376,55,54,1,0.0,0.0,38,14,0,41,0,1004,3,2,0,0,20.5594,21.6727,18,0,0
1377,51,45,1,441.988,39.3407,38,14,0,41,0,1004,3,2,0,0,26.7226,51.752,18,0,1
1378,25,18,0,0.0,0.0,38,14,0,41,0,1004,3,2,0,0,7.966,17.5782,18,0,0
1379,38,42,2,92.2034,0.0,38,14,0,41,0,1004,3,2,0,0,8.8894,21.9744,18,0,0
1380,19,18,0,30.0292,0.0,38,14,0,41,0,1004,3,2,0,0,7.1314,9.22043,18,0,0
1381,66,60,1,594.115,0.0,39,6,0,38,0,1002,3,2,0,0,23.0156,19.9538,18,0,2
1382,43,60,1,79.9514,27.5657,39,6,0,38,0,1002,3,2,0,0,39.1962,21.3922,18,0,0
1383,55,54,5,441.988,39.3407,39,6,0,38,0,1002,3,2,0,0,16.8818,17.9766,18,0,1
1384,39,60,2,140.869,57.9908,39,6,0,38,0,1002,3,2,0,0,34.3236,12.1504,18,0,0
1385,22,30,0,92.2034,0.0,39,6,0,38,0,1002,3,2,0,0,10.3555,13.7489,18,0,0
1386,22,36,1,50.2655,0.0,39,6,0,38,0,1002,3,2,0,0,11.7589,12.4057,18,0,0
1387,37,30,0,594.115,13.7658,28,15,9,72,27,1011,1,0,0,1,43.6984,60.216,19,-1,2
1388,23,30,1,158.92,0.0,28,15,9,72,27,1011,1,0,0,1,18.5618,36.0791,19,-1,3
1389,30,30,1,140.869,24.6319,28,15,9,72,27,1011,1,0,0,1,20.0427,18.7691,19,-1,0
1390,44,60,5,594.115,13.7658,24,14,1,89,93,1014,3,2,0,1,43.6984,60.216,19,0,2
1391,52,60,1,158.92,0.0,24,14,1,89,93,1014,3,2,0,1,18.5618,36.0791,19,0,3
1392,64,60,1,140.869,24.6319,24,14,1,89,93,1014,3,2,0,1,20.0427,18.7691,19,0,0
1393,37,42,1,441.988,20.5512,24,14,1,89,93,1014,3,2,0,1,29.0246,39.5061,19,0,1
1394,59,54,0,87.0907,20.8634,24,14,1,89,93,1014,3,2,0,1,44.1662,32.1364,19,0,0
1395,19,24,1,92.2034,20.839,24,14,1,89,93,1014,3,2,0,1,15.3087,18.0033,19,0,0
1396,39,24,0,594.115,13.7658,22,3,6,91,40,1013,2,1,1,0,49.9731,60.216,19,0,2
1397,27,21,2,0.0,20.0175,22,3,6,91,40,1013,2,1,1,0,20.7966,13.8506,19,0,0
1398,33,24,1,140.869,24.6319,22,3,6,91,40,1013,2,1,1,0,21.5888,18.7691,19,0,0
1399,23,24,0,92.2034,20.839,22,3,6,91,40,1013,2,1,1,0,23.6606,18.0033,19,0,0
1400,21,12,0,158.92,0.0,22,3,6,91,40,1013,2,1,1,0,20.0571,36.0791,19,0,3
1401,8,6,0,441.988,20.5512,22,3,6,91,40,1013,2,1,1,0,39.2752,39.5061,19,0,1
1402,15,30,0,594.115,13.7658,24,3,13,92,46,1011,1,1,0,0,49.9731,60.216,19,0,2
1403,37,36,0,0.0,20.0175,24,3,13,92,46,1011,1,1,0,0,20.7966,13.8506,19,0,0
1404,27,30,0,0.0,14.085,24,3,13,92,46,1011,1,1,0,0,11.051,22.4424,19,0,0
1405,27,42,2,140.869,24.6319,24,3,13,92,46,1011,1,1,0,0,21.5888,18.7691,19,0,0
1406,18,24,0,92.2034,20.839,24,3,13,92,46,1011,1,1,0,0,23.6606,18.0033,19,0,0
1407,21,30,1,0.0,14.085,27,9,1,87,40,1012,3,1,1,1,9.00853,22.4424,19,1,0
1408,20,36,3,79.9514,20.0186,27,9,1,87,40,1012,3,1,1,1,5.21963,5.52017,19,1,0
1409,18,12,0,441.988,20.5512,27,9,1,87,40,1012,3,1,1,1,46.4186,39.5061,19,1,1
1410,18,24,1,92.2034,20.839,27,9,1,87,40,1012,3,1,1,1,24.9738,18.0033,19,1,0
1411,19,37,4,140.869,24.6319,27,9,1,87,40,1012,3,1,1,1,25.2212,18.7691,19,1,0
1412,35,18,0,87.0907,20.8634,27,9,1,87,40,1012,3,1,1,1,12.1068,32.1364,19,1,0
1413,78,60,2,594.115,13.7658,25,17,0,53,6,1010,3,2,0,0,16.3779,51.0771,19,0,2
1414,72,48,2,158.92,0.0,25,17,0,53,6,1010,3,2,0,0,23.3743,33.2008,19,0,3
1415,80,60,2,441.988,20.5512,25,17,0,53,6,1010,3,2,0,0,33.9374,58.6169,19,0,1
1416,60,60,0,160.701,0.0,25,17,0,53,6,1010,3,2,0,0,34.683,55.0716,19,0,3
1417,64,60,0,87.0907,20.8634,25,17,0,53,6,1010,3,2,0,0,45.3166,70.7691,19,0,0
1418,5,6,0,73.8808,0.0,25,17,0,53,6,1010,3,2,0,0,19.4467,20.5254,19,0,0
1419,10,6,0,39.0088,0.0,25,17,0,53,6,1010,3,2,0,0,6.1454,6.5204,19,0,0
1420,45,60,2,594.115,13.7658,19,19,0,45,25,1009,3,2,0,0,16.3779,51.0771,19,0,2
1421,59,54,1,158.92,0.0,19,19,0,45,25,1009,3,2,0,0,23.3743,33.2008,19,0,3
1422,10,6,0,39.0088,0.0,19,19,0,45,25,1009,3,2,0,0,6.1454,6.5204,19,0,0
1423,69,42,0,441.988,20.5512,19,19,0,45,25,1009,3,2,0,0,33.9374,58.6169,19,0,1
1424,56,60,0,87.0907,20.8634,19,19,0,45,25,1009,3,2,0,0,45.3166,70.7691,19,0,0
1425,34,30,0,160.701,0.0,19,19,0,45,25,1009,3,2,0,0,34.683,55.0716,19,0,3
1426,40,48,0,73.8808,0.0,19,19,0,45,25,1009,3,2,0,0,19.4467,20.5254,19,0,0
1427,93,60,3,594.115,13.7658,26,7,0,38,0,1017,3,2,0,1,11.2804,51.0771,19,0,2
1428,55,48,0,79.9514,20.0186,26,7,0,38,0,1017,3,2,0,1,20.6797,33.6601,19,0,0
1429,77,54,0,158.92,0.0,26,7,0,38,0,1017,3,2,0,1,25.9366,33.2008,19,0,3
1430,8,12,0,441.988,20.5512,26,7,0,38,0,1017,3,2,0,1,16.5606,58.6169,19,0,1
1431,54,60,1,87.0907,20.8634,26,7,0,38,0,1017,3,2,0,1,21.8237,70.7691,19,0,0
1432,36,36,0,30.0292,12.5537,26,7,0,38,0,1017,3,2,0,1,13.7063,14.4567,19,0,0
1433,35,30,0,92.2034,20.839,26,7,0,38,0,1017,3,2,0,1,12.1638,12.8327,19,0,0
1434,37,42,0,594.115,13.7658,33,16,0,19,0,1008,3,1,0,0,23.1186,68.7139,19,0,2
1435,43,30,1,0.0,0.0,33,16,0,19,0,1008,3,1,0,0,13.2766,16.2039,19,0,0
1436,52,60,1,140.869,24.6319,33,16,0,19,0,1008,3,1,0,0,21.5455,37.0369,19,0,0
1437,22,18,0,441.988,20.5512,33,16,0,19,0,1008,3,1,0,0,26.5532,43.6514,19,0,1
1438,21,24,0,92.2034,20.839,33,16,0,19,0,1008,3,1,0,0,11.6075,36.7886,19,0,0
1439,56,59,0,87.0907,20.8634,33,16,0,19,0,1008,3,1,0,0,35.157,52.191,19,0,0
1440,39,54,2,594.115,13.7658,31,7,0,31,22,1015,3,2,0,1,10.6642,68.7139,19,0,2
1441,47,30,1,0.0,0.0,31,7,0,31,22,1015,3,2,0,1,13.833,16.2039,19,0,0
1442,55,48,2,92.2034,20.839,31,7,0,31,22,1015,3,2,0,1,16.2822,36.7886,19,0,0
1443,46,42,1,0.0,14.085,31,7,0,31,22,1015,3,2,0,1,16.5007,23.9638,19,0,0
1444,38,55,1,140.869,24.6319,31,7,0,31,22,1015,3,2,0,1,18.4286,37.0369,19,0,0
1445,26,42,3,441.988,20.5512,31,7,0,31,22,1015,3,2,0,1,6.16683,43.6514,19,0,1
1446,68,60,1,594.115,13.7658,25,12,0,77,63,1019,3,2,0,1,23.7711,68.7139,19,0,2
1447,50,48,2,62.0616,0.0,25,12,0,77,63,1019,3,2,0,1,10.5766,30.6138,19,0,0
1448,69,48,1,0.0,14.085,25,12,0,77,63,1019,3,2,0,1,21.1034,23.9638,19,0,0
1449,56,54,0,140.869,24.6319,25,12,0,77,63,1019,3,2,0,1,20.6985,37.0369,19,0,0
1450,38,30,0,441.988,20.5512,25,12,0,77,63,1019,3,2,0,1,12.5811,43.6514,19,0,1
1451,45,60,1,0.0,0.0,25,12,0,77,63,1019,3,2,0,1,20.5718,32.8939,19,0,0
1452,41,60,3,92.2034,20.839,22,21,0,71,6,1014,3,1,0,0,10.9029,36.7886,19,0,0
1453,38,42,0,594.115,13.7658,22,21,0,71,6,1014,3,1,0,0,15.3879,68.7139,19,0,2
1454,15,12,0,62.0616,0.0,22,21,0,71,6,1014,3,1,0,0,5.1716,30.6138,19,0,0
1455,32,30,1,0.0,14.085,22,21,0,71,6,1014,3,1,0,0,11.7465,23.9638,19,0,0
1456,34,24,0,0.0,0.0,22,21,0,71,6,1014,3,1,0,0,10.6213,32.8939,19,0,0
1457,16,12,0,0.0,0.0,22,21,0,71,6,1014,3,1,0,0,5.3107,5.6167,19,0,0
1458,13,17,0,441.988,20.5512,22,21,0,71,6,1014,3,1,0,0,6.0629,43.6514,19,0,1
1459,22,36,1,594.115,13.7658,23,8,0,74,6,1011,3,1,0,1,11.7589,68.7139,19,0,2
1460,3,6,0,92.2034,20.839,23,8,0,74,6,1011,3,1,0,1,9.0913,36.7886,19,0,0
1461,37,42,0,62.0616,0.0,23,8,0,74,6,1011,3,1,0,1,15.2488,30.6138,19,0,0
1462,38,42,0,140.869,24.6319,23,8,0,74,6,1011,3,1,0,1,15.3879,37.0369,19,0,0
1463,20,30,1,441.988,20.5512,23,8,0,74,6,1011,3,1,0,1,10.0773,43.6514,19,0,1
1464,11,12,0,0.0,0.0,23,8,0,74,6,1011,3,1,0,1,4.6152,4.8842,19,0,0
1465,55,42,2,288.64,0.0,15,2,1,67,13,1018,3,1,0,0,10.0717,10.6297,20,1,3
1466,34,42,4,158.92,32.8064,15,2,1,67,13,1018,3,1,0,0,5.50105,5.8165,20,1,3
1467,30,32,0,92.2034,28.0515,15,2,1,67,13,1018,3,1,0,0,11.9361,12.5927,20,1,0
1468,46,42,1,441.988,34.274,15,2,1,67,13,1018,3,1,0,0,16.2307,20.2643,20,1,1
1469,31,42,1,62.0616,22.1548,15,2,1,67,13,1018,3,1,0,0,14.4142,15.2017,20,1,0
1470,46,30,0,594.115,44.6399,20,20,0,72,50,1017,3,1,0,0,22.6639,51.0771,20,0,2
1471,28,24,0,288.64,0.0,20,20,0,72,50,1017,3,1,0,0,38.3756,49.5404,20,0,3
1472,24,18,0,62.0616,22.1548,20,20,0,72,50,1017,3,1,0,0,20.4204,8.2662,20,0,0
1473,25,18,0,441.988,34.274,20,20,0,72,50,1017,3,1,0,0,29.0691,58.6169,20,0,1
1474,11,7,0,122.804,0.0,20,20,0,72,50,1017,3,1,0,0,11.829,26.3442,20,0,0
1475,39,40,3,594.115,44.6399,15,19,1,83,51,1001,3,1,0,0,22.6639,19.9538,20,1,2
1476,27,36,0,288.64,0.0,15,19,1,83,51,1001,3,1,0,0,38.3756,18.3352,20,1,3
1477,28,36,1,62.0616,22.1548,15,19,1,83,51,1001,3,1,0,0,20.4204,13.2847,20,1,0
1478,31,54,4,158.92,32.8064,15,19,1,83,51,1001,3,1,0,0,15.3095,6.92193,20,1,3
1479,19,24,1,441.988,34.274,15,19,1,83,51,1001,3,1,0,0,29.0691,17.9766,20,1,1
1480,7,6,0,92.2034,28.0515,15,19,1,83,51,1001,3,1,0,0,4.7544,13.7489,20,1,0
1481,61,60,1,594.115,44.6399,20,22,0,48,27,1013,3,2,0,1,35.5419,79.1412,20,0,2
1482,88,60,0,158.92,32.8064,20,22,0,48,27,1013,3,2,0,1,29.6271,27.9847,20,0,3
1483,57,60,2,62.0616,22.1548,20,22,0,48,27,1013,3,2,0,1,12.7687,13.469,20,0,0
1484,67,60,0,441.988,34.274,20,22,0,48,27,1013,3,2,0,1,52.0183,47.0055,20,0,1
1485,40,48,2,92.2034,28.0515,20,22,0,48,27,1013,3,2,0,1,9.8811,20.4434,20,0,0
1486,17,12,0,63.9646,0.0,20,22,0,48,27,1013,3,2,0,1,5.4498,19.9269,20,0,0
1487,43,60,4,594.115,44.6399,16,16,0,57,4,1019,3,1,0,1,18.2745,60.216,20,1,2
1488,38,60,1,158.92,32.8064,16,16,0,57,4,1019,3,1,0,1,19.5981,36.0791,20,1,3
1489,32,48,3,92.2034,28.0515,16,16,0,57,4,1019,3,1,0,1,13.771,18.0033,20,1,0
1490,34,48,0,441.988,34.274,16,16,0,57,4,1019,3,1,0,1,35.2766,39.5061,20,1,1
1491,41,48,2,62.0616,22.1548,16,16,0,57,4,1019,3,1,0,1,16.4835,10.5017,20,1,0
1492,23,18,0,122.804,0.0,16,16,0,57,4,1019,3,1,0,1,11.9857,45.6241,20,1,0
1493,47,60,1,594.115,44.6399,19,16,0,71,7,1025,3,1,0,0,16.6764,68.7139,20,0,2
1494,18,24,0,92.2034,28.0515,19,16,0,71,7,1025,3,1,0,0,29.5239,36.7886,20,0,0
1495,47,36,0,288.64,0.0,19,16,0,71,7,1025,3,1,0,0,15.2364,41.0215,20,0,3
1496,28,32,0,441.988,34.274,19,16,0,71,7,1025,3,1,0,0,11.6579,43.6514,20,0,1
1497,36,42,0,122.804,0.0,19,16,0,71,7,1025,3,1,0,0,15.1097,15.9342,20,0,0
1498,29,30,0,62.0616,22.1548,19,16,0,71,7,1025,3,1,0,0,34.9612,30.6138,20,0,0
1499,55,60,3,594.115,44.6399,19,26,1,60,28,1018,3,1,0,0,16.6764,31.587,20,1,2
1500,49,60,0,92.2034,28.0515,19,26,1,60,28,1018,3,1,0,0,29.5239,22.2712,20,1,0
1501,67,60,0,62.0616,22.1548,19,26,1,60,28,1018,3,1,0,0,34.9612,24.9082,20,1,0
1502,76,60,1,0.0,25.5753,19,26,1,60,28,1018,3,1,0,0,24.8839,26.2267,20,1,0
1503,50,42,1,48.4599,0.0,19,26,1,60,28,1018,3,1,0,0,17.0571,17.9852,20,1,0
1504,7,6,0,0.0,0.0,19,26,1,60,28,1018,3,1,0,0,2.6554,2.8207,20,1,0
1505,6,12,1,354.802,0.0,19,26,1,60,28,1018,3,1,0,0,5.01025,24.5498,20,1,1
1506,82,60,1,594.115,44.6399,19,6,0,55,13,1014,3,1,0,1,18.2745,93.0253,20,0,2
1507,47,48,1,0.0,25.5753,19,6,0,55,13,1014,3,1,0,1,18.0432,19.0232,20,0,0
1508,50,57,1,62.0616,22.1548,19,6,0,55,13,1014,3,1,0,1,16.4835,52.3503,20,0,0
1509,34,60,0,441.988,34.274,19,6,0,55,13,1014,3,1,0,1,35.2766,85.9906,20,0,1
1510,51,36,0,92.2034,28.0515,19,6,0,55,13,1014,3,1,0,1,13.771,16.6542,20,0,0
1511,38,58,3,594.115,44.6399,26,13,0,88,49,1010,3,1,1,1,60.7292,34.5052,20,1,2
1512,51,54,3,158.92,32.8064,26,13,0,88,49,1010,3,1,1,1,24.9134,18.5291,20,1,3
1513,36,36,0,441.988,34.274,26,13,0,88,49,1010,3,1,1,1,46.4186,51.752,20,1,1
1514,45,42,1,52.6447,0.0,26,13,0,88,49,1010,3,1,1,1,19.6481,26.3492,20,1,0
1515,49,60,2,92.2034,28.0515,26,13,0,88,49,1010,3,1,1,1,24.9738,21.9744,20,1,0
1516,39,60,0,92.2034,28.0515,28,15,0,77,44,1008,3,2,0,0,24.9738,21.9744,20,1,0
1517,53,60,2,158.92,32.8064,28,15,0,77,44,1008,3,2,0,0,24.9134,18.5291,20,1,3
1518,58,60,2,62.0616,22.1548,28,15,0,77,44,1008,3,2,0,0,21.1532,13.5422,20,1,0
1519,42,60,0,52.6447,0.0,28,15,0,77,44,1008,3,2,0,0,19.6481,26.3492,20,1,0
1520,39,60,2,140.869,35.3934,28,15,0,77,44,1008,3,2,0,0,25.2212,24.9356,20,1,0
1521,40,36,0,50.2655,0.0,27,13,0,87,43,1011,3,1,1,1,25.4529,15.0427,20,1,0
1522,17,30,2,0.0,25.5753,27,13,0,87,43,1011,3,1,1,1,9.00853,6.05095,20,1,0
1523,44,60,1,140.869,35.3934,27,13,0,87,43,1011,3,1,1,1,25.2212,24.9356,20,1,0
1524,27,36,3,30.0292,13.3592,27,13,0,87,43,1011,3,1,1,1,5.5442,9.22043,20,1,0
1525,16,24,1,39.3799,0.0,27,13,0,87,43,1011,3,1,1,1,14.2384,26.7034,20,1,0
1526,26,30,2,52.6447,0.0,27,13,0,87,43,1011,3,1,1,1,19.6481,26.3492,20,1,0
1527,48,60,0,50.2655,13.8432,31,31,0,65,9,1006,3,2,0,0,36.5161,38.4984,21,0,0
