bowling_performance,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,bowling_session,toss,venue_name,opposition_name
good,Suranga Lakmal,27,9,0,39,0,1014,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,Nuwan Pradeep,27,9,0,39,0,1014,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,Thisara Perera,27,9,0,39,0,1014,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
best,Akila Dananjaya,27,9,0,39,0,1014,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
best,Lakshan Sandakan,27,9,0,39,0,1014,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,Asela Gunaratne,27,9,0,39,0,1014,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,Suranga Lakmal,27,9,0,36,2,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Dushmantha Chameera,27,9,0,36,2,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Thisara Perera,27,9,0,36,2,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Lakshan Sandakan,27,9,0,36,2,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Suranga Lakmal,25,15,0,30,3,1011,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Dushmantha Chameera,25,15,0,30,3,1011,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,Thisara Perera,25,15,0,30,3,1011,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Shehan Madushanka,25,15,0,30,3,1011,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Akila Dananjaya,25,15,0,30,3,1011,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Danushka Gunathilaka,25,15,0,30,3,1011,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Akila Dananjaya,27,9,10,86,83,1011,Average,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
best,Suranga Lakmal,27,9,10,86,83,1011,Average,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
best,Shehan Jayasuriya,27,9,10,86,83,1011,Average,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
good,Lahiru Kumara,27,9,10,86,83,1011,Average,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,Lakshan Sandakan,27,9,10,86,83,1011,Average,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
best,Suranga Lakmal,25,3,3,88,59,1010,Good,inning1,night,won,Rangiri Dambulla International Stadium,South Africa
poor,Kasun Rajitha,25,3,3,88,59,1010,Good,inning1,night,won,Rangiri Dambulla International Stadium,South Africa
best,Akila Dananjaya,25,3,3,88,59,1010,Good,inning1,night,won,Rangiri Dambulla International Stadium,South Africa
best,Thisara Perera,25,3,3,88,59,1010,Good,inning1,night,won,Rangiri Dambulla International Stadium,South Africa
best,Prabath Jayasuriya,25,3,3,88,59,1010,Good,inning1,night,won,Rangiri Dambulla International Stadium,South Africa
best,Shehan Jayasuriya,25,3,3,88,59,1010,Good,inning1,night,won,Rangiri Dambulla International Stadium,South Africa
best,Suranga Lakmal,27,10,1,68,14,1011,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
best,Lahiru Kumara,27,10,1,68,14,1011,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,Akila Dananjaya,27,10,1,68,14,1011,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
best,Thisara Perera,27,10,1,68,14,1011,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
best,Prabath Jayasuriya,27,10,1,68,14,1011,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
best,Dhananjaya de Silva,27,10,1,68,14,1011,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,Suranga Lakmal,22,7,0,87,35,1011,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,South Africa
poor,Akila Dananjaya,22,7,0,87,35,1011,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,South Africa
poor,Thisara Perera,22,7,0,87,35,1011,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,South Africa
poor,Dasun Shanaka,22,7,0,87,35,1011,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,South Africa
poor,Lahiru Kumara,22,7,0,87,35,1011,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,South Africa
best,Dhananjaya de Silva,22,7,0,87,35,1011,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,South Africa
best,Suranga Lakmal,26,16,0,88,74,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,Akila Dananjaya,26,16,0,88,74,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
best,Dhananjaya de Silva,26,16,0,88,74,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
best,Thisara Perera,26,16,0,88,74,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
best,Lahiru Kumara,26,16,0,88,74,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,Lasith Malinga,38,14,0,41,0,1004,Excellent,inning2,day,lost,Dubai International Cricket Stadium,Bangladesh
good,Suranga Lakmal,38,14,0,41,0,1004,Excellent,inning2,day,lost,Dubai International Cricket Stadium,Bangladesh
best,Amila Aponso,38,14,0,41,0,1004,Excellent,inning2,day,lost,Dubai International Cricket Stadium,Bangladesh
best,Thisara Perera,38,14,0,41,0,1004,Excellent,inning2,day,lost,Dubai International Cricket Stadium,Bangladesh
poor,Dilruwan Perera,38,14,0,41,0,1004,Excellent,inning2,day,lost,Dubai International Cricket Stadium,Bangladesh
best,Dhananjaya de Silva,38,14,0,41,0,1004,Excellent,inning2,day,lost,Dubai International Cricket Stadium,Bangladesh
best,Dasun Shanaka,38,14,0,41,0,1004,Excellent,inning2,day,lost,Dubai International Cricket Stadium,Bangladesh
best,Lasith Malinga,39,6,0,38,0,1002,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Afghanistan
good,Dushmantha Chameera,39,6,0,38,0,1002,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Afghanistan
good,Thisara Perera,39,6,0,38,0,1002,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Afghanistan
good,Akila Dananjaya,39,6,0,38,0,1002,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Afghanistan
best,Dhananjaya de Silva,39,6,0,38,0,1002,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Afghanistan
good,Shehan Jayasuriya,39,6,0,38,0,1002,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Afghanistan
best,Lasith Malinga,28,15,9,72,27,1011,Average,inning0,day,won,Rangiri Dambulla International Stadium,England
good,Nuwan Pradeep,28,15,9,72,27,1011,Average,inning0,day,won,Rangiri Dambulla International Stadium,England
best,Akila Dananjaya,28,15,9,72,27,1011,Average,inning0,day,won,Rangiri Dambulla International Stadium,England
good,Lasith Malinga,24,14,1,89,93,1014,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,England
best,Nuwan Pradeep,24,14,1,89,93,1014,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,England
best,Akila Dananjaya,24,14,1,89,93,1014,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,England
best,Thisara Perera,24,14,1,89,93,1014,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,England
best,Lakshan Sandakan,24,14,1,89,93,1014,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,England
good,Dhananjaya de Silva,24,14,1,89,93,1014,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,England
poor,Lasith Malinga,22,3,6,91,40,1013,Good,inning1,night,lost,Pallekele International Cricket Stadium,England
poor,Amila Aponso,22,3,6,91,40,1013,Good,inning1,night,lost,Pallekele International Cricket Stadium,England
poor,Akila Dananjaya,22,3,6,91,40,1013,Good,inning1,night,lost,Pallekele International Cricket Stadium,England
best,Dhananjaya de Silva,22,3,6,91,40,1013,Good,inning1,night,lost,Pallekele International Cricket Stadium,England
poor,Nuwan Pradeep,22,3,6,91,40,1013,Good,inning1,night,lost,Pallekele International Cricket Stadium,England
poor,Thisara Perera,22,3,6,91,40,1013,Good,inning1,night,lost,Pallekele International Cricket Stadium,England
good,Lasith Malinga,24,3,13,92,46,1011,Average,inning1,day,lost,Pallekele International Cricket Stadium,England
best,Amila Aponso,24,3,13,92,46,1011,Average,inning1,day,lost,Pallekele International Cricket Stadium,England
best,Kasun Rajitha,24,3,13,92,46,1011,Average,inning1,day,lost,Pallekele International Cricket Stadium,England
good,Akila Dananjaya,24,3,13,92,46,1011,Average,inning1,day,lost,Pallekele International Cricket Stadium,England
best,Dhananjaya de Silva,24,3,13,92,46,1011,Average,inning1,day,lost,Pallekele International Cricket Stadium,England
good,Kasun Rajitha,27,9,1,87,40,1012,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",England
good,Dushmantha Chameera,27,9,1,87,40,1012,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,Thisara Perera,27,9,1,87,40,1012,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",England
good,Dhananjaya de Silva,27,9,1,87,40,1012,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",England
good,Akila Dananjaya,27,9,1,87,40,1012,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,Lakshan Sandakan,27,9,1,87,40,1012,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,Lasith Malinga,25,17,0,53,6,1010,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
poor,Nuwan Pradeep,25,17,0,53,6,1010,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
poor,Thisara Perera,25,17,0,53,6,1010,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
best,Seekkuge Prasanna,25,17,0,53,6,1010,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
best,Lakshan Sandakan,25,17,0,53,6,1010,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
best,Asela Gunaratne,25,17,0,53,6,1010,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
poor,Danushka Gunathilaka,25,17,0,53,6,1010,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
good,Lasith Malinga,19,19,0,45,25,1009,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
best,Nuwan Pradeep,19,19,0,45,25,1009,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
poor,Danushka Gunathilaka,19,19,0,45,25,1009,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
poor,Thisara Perera,19,19,0,45,25,1009,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
best,Lakshan Sandakan,19,19,0,45,25,1009,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
best,Seekkuge Prasanna,19,19,0,45,25,1009,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
best,Asela Gunaratne,19,19,0,45,25,1009,Excellent,inning2,day,lost,"Bay Oval, Mount Maunganui",New Zealand
poor,Lasith Malinga,26,7,0,38,0,1017,Excellent,inning2,day,won,"Saxton Oval, Nelson",New Zealand
best,Dushmantha Chameera,26,7,0,38,0,1017,Excellent,inning2,day,won,"Saxton Oval, Nelson",New Zealand
poor,Nuwan Pradeep,26,7,0,38,0,1017,Excellent,inning2,day,won,"Saxton Oval, Nelson",New Zealand
good,Thisara Perera,26,7,0,38,0,1017,Excellent,inning2,day,won,"Saxton Oval, Nelson",New Zealand
best,Lakshan Sandakan,26,7,0,38,0,1017,Excellent,inning2,day,won,"Saxton Oval, Nelson",New Zealand
best,Dasun Shanaka,26,7,0,38,0,1017,Excellent,inning2,day,won,"Saxton Oval, Nelson",New Zealand
best,Dhananjaya de Silva,26,7,0,38,0,1017,Excellent,inning2,day,won,"Saxton Oval, Nelson",New Zealand
best,Lasith Malinga,33,16,0,19,0,1008,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
poor,Vishwa Fernando,33,16,0,19,0,1008,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Akila Dananjaya,33,16,0,19,0,1008,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Thisara Perera,33,16,0,19,0,1008,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Dhananjaya de Silva,33,16,0,19,0,1008,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Lakshan Sandakan,33,16,0,19,0,1008,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
good,Lasith Malinga,31,7,0,31,22,1015,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
poor,Vishwa Fernando,31,7,0,31,22,1015,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
best,Dhananjaya de Silva,31,7,0,31,22,1015,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
best,Kasun Rajitha,31,7,0,31,22,1015,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
good,Akila Dananjaya,31,7,0,31,22,1015,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
good,Thisara Perera,31,7,0,31,22,1015,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
best,Lasith Malinga,25,12,0,77,63,1019,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
best,Isuru Udana,25,12,0,77,63,1019,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
poor,Kasun Rajitha,25,12,0,77,63,1019,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
best,Akila Dananjaya,25,12,0,77,63,1019,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
poor,Thisara Perera,25,12,0,77,63,1019,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
good,Kamindu Mendis,25,12,0,77,63,1019,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
good,Dhananjaya de Silva,22,21,0,71,6,1014,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
best,Lasith Malinga,22,21,0,71,6,1014,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
poor,Isuru Udana,22,21,0,71,6,1014,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
best,Kasun Rajitha,22,21,0,71,6,1014,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
poor,Kamindu Mendis,22,21,0,71,6,1014,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
poor,Oshada Fernando,22,21,0,71,6,1014,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
best,Thisara Perera,22,21,0,71,6,1014,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
good,Lasith Malinga,23,8,0,74,6,1011,Excellent,inning1,day,won,"Newlands, Cape Town",South Africa
good,Dhananjaya de Silva,23,8,0,74,6,1011,Excellent,inning1,day,won,"Newlands, Cape Town",South Africa
best,Isuru Udana,23,8,0,74,6,1011,Excellent,inning1,day,won,"Newlands, Cape Town",South Africa
best,Akila Dananjaya,23,8,0,74,6,1011,Excellent,inning1,day,won,"Newlands, Cape Town",South Africa
good,Thisara Perera,23,8,0,74,6,1011,Excellent,inning1,day,won,"Newlands, Cape Town",South Africa
best,Angelo Perera,23,8,0,74,6,1011,Excellent,inning1,day,won,"Newlands, Cape Town",South Africa
poor,Suranga Lakmal,15,2,1,67,13,1018,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
good,Nuwan Pradeep,15,2,1,67,13,1018,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
best,Dhananjaya de Silva,15,2,1,67,13,1018,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
best,Thisara Perera,15,2,1,67,13,1018,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
good,Isuru Udana,15,2,1,67,13,1018,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
poor,Lasith Malinga,20,20,0,72,50,1017,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",New Zealand
best,Suranga Lakmal,20,20,0,72,50,1017,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",New Zealand
poor,Isuru Udana,20,20,0,72,50,1017,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",New Zealand
poor,Thisara Perera,20,20,0,72,50,1017,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",New Zealand
poor,Jeevan Mendis,20,20,0,72,50,1017,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",New Zealand
best,Lasith Malinga,15,19,1,83,51,1001,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Afghanistan
best,Suranga Lakmal,15,19,1,83,51,1001,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Afghanistan
good,Isuru Udana,15,19,1,83,51,1001,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Afghanistan
good,Nuwan Pradeep,15,19,1,83,51,1001,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Afghanistan
good,Thisara Perera,15,19,1,83,51,1001,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Afghanistan
best,Dhananjaya de Silva,15,19,1,83,51,1001,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Afghanistan
best,Lasith Malinga,20,22,0,48,27,1013,Excellent,inning2,day,won,"Kennington Oval, London",Australia
poor,Nuwan Pradeep,20,22,0,48,27,1013,Excellent,inning2,day,won,"Kennington Oval, London",Australia
best,Isuru Udana,20,22,0,48,27,1013,Excellent,inning2,day,won,"Kennington Oval, London",Australia
best,Thisara Perera,20,22,0,48,27,1013,Excellent,inning2,day,won,"Kennington Oval, London",Australia
good,Dhananjaya de Silva,20,22,0,48,27,1013,Excellent,inning2,day,won,"Kennington Oval, London",Australia
poor,Milinda Siriwardana,20,22,0,48,27,1013,Excellent,inning2,day,won,"Kennington Oval, London",Australia
good,Lasith Malinga,16,16,0,57,4,1019,Excellent,inning1,day,won,"Headingley, Leeds",England
good,Nuwan Pradeep,16,16,0,57,4,1019,Excellent,inning1,day,won,"Headingley, Leeds",England
good,Dhananjaya de Silva,16,16,0,57,4,1019,Excellent,inning1,day,won,"Headingley, Leeds",England
good,Thisara Perera,16,16,0,57,4,1019,Excellent,inning1,day,won,"Headingley, Leeds",England
good,Isuru Udana,16,16,0,57,4,1019,Excellent,inning1,day,won,"Headingley, Leeds",England
poor,Jeevan Mendis,16,16,0,57,4,1019,Excellent,inning1,day,won,"Headingley, Leeds",England
good,Lasith Malinga,19,16,0,71,7,1025,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",South Africa
best,Dhananjaya de Silva,19,16,0,71,7,1025,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",South Africa
poor,Suranga Lakmal,19,16,0,71,7,1025,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",South Africa
best,Thisara Perera,19,16,0,71,7,1025,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",South Africa
best,Jeevan Mendis,19,16,0,71,7,1025,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",South Africa
best,Isuru Udana,19,16,0,71,7,1025,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",South Africa
good,Lasith Malinga,19,26,1,60,28,1018,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",West Indies
best,Dhananjaya de Silva,19,26,1,60,28,1018,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",West Indies
best,Isuru Udana,19,26,1,60,28,1018,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",West Indies
poor,Kasun Rajitha,19,26,1,60,28,1018,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",West Indies
best,Jeffrey Vandersay,19,26,1,60,28,1018,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",West Indies
best,Dimuth Karunaratne,19,26,1,60,28,1018,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",West Indies
good,Angelo Mathews,19,26,1,60,28,1018,Excellent,inning1,day,lost,"Riverside Ground, Chester-le-Street",West Indies
poor,Lasith Malinga,19,6,0,55,13,1014,Excellent,inning1,day,won,"Headingley, Leeds",India
best,Kasun Rajitha,19,6,0,55,13,1014,Excellent,inning1,day,won,"Headingley, Leeds",India
best,Isuru Udana,19,6,0,55,13,1014,Excellent,inning1,day,won,"Headingley, Leeds",India
good,Thisara Perera,19,6,0,55,13,1014,Excellent,inning1,day,won,"Headingley, Leeds",India
poor,Dhananjaya de Silva,19,6,0,55,13,1014,Excellent,inning1,day,won,"Headingley, Leeds",India
good,Lasith Malinga,26,13,0,88,49,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
best,Nuwan Pradeep,26,13,0,88,49,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
best,Thisara Perera,26,13,0,88,49,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
best,Lahiru Kumara,26,13,0,88,49,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Dhananjaya de Silva,26,13,0,88,49,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Dhananjaya de Silva,28,15,0,77,44,1008,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
best,Nuwan Pradeep,28,15,0,77,44,1008,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
best,Isuru Udana,28,15,0,77,44,1008,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Lahiru Kumara,28,15,0,77,44,1008,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Akila Dananjaya,28,15,0,77,44,1008,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
best,Shehan Jayasuriya,27,13,0,87,43,1011,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Kasun Rajitha,27,13,0,87,43,1011,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Akila Dananjaya,27,13,0,87,43,1011,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Dasun Shanaka,27,13,0,87,43,1011,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,PWH de Silva,27,13,0,87,43,1011,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
good,Lahiru Kumara,27,13,0,87,43,1011,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Bangladesh
best,Shehan Jayasuriya,31,31,0,65,9,1006,Excellent,inning2,day,lost,"National Stadium, Karachi",Pakistan
best,Nuwan Pradeep,31,31,0,65,9,1006,Excellent,inning2,day,lost,"National Stadium, Karachi",Pakistan
best,Isuru Udana,31,31,0,65,9,1006,Excellent,inning2,day,lost,"National Stadium, Karachi",Pakistan
best,Lahiru Kumara,31,31,0,65,9,1006,Excellent,inning2,day,lost,"National Stadium, Karachi",Pakistan
good,Danushka Gunathilaka,31,31,0,65,9,1006,Excellent,inning2,day,lost,"National Stadium, Karachi",Pakistan
best,PWH de Silva,31,31,0,65,9,1006,Excellent,inning2,day,lost,"National Stadium, Karachi",Pakistan
best,Nuwan Pradeep,28,29,0,78,56,1010,Excellent,inning1,night,won,"National Stadium, Karachi",Pakistan
best,Dasun Shanaka,28,29,0,78,56,1010,Excellent,inning1,night,won,"National Stadium, Karachi",Pakistan
poor,Lahiru Kumara,28,29,0,78,56,1010,Excellent,inning1,night,won,"National Stadium, Karachi",Pakistan
best,Lakshan Sandakan,28,29,0,78,56,1010,Excellent,inning1,night,won,"National Stadium, Karachi",Pakistan
best,PWH de Silva,28,29,0,78,56,1010,Excellent,inning1,night,won,"National Stadium, Karachi",Pakistan
best,Shehan Jayasuriya,28,29,0,78,56,1010,Excellent,inning1,night,won,"National Stadium, Karachi",Pakistan
