performance,batting_position,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue_name,opposition_name
good,1,Upul Tharanga,27,16,0,81,36,1007,Excellent,inning1,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,2,Tillakaratne Dilshan,27,16,0,81,36,1007,Excellent,inning1,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
best,3,Kumar Sangakkara,27,16,0,81,36,1007,Excellent,inning1,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,4,Mahela Jayawardene,27,16,0,81,36,1007,Excellent,inning1,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,5,Lahiru Thirimanne,27,16,0,81,36,1007,Excellent,inning1,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,6,Thisara Perera,27,16,0,81,36,1007,Excellent,inning1,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,7,Dinesh Chandimal,27,16,0,81,36,1007,Excellent,inning1,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,1,Upul Tharanga,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,2,Tillakaratne Dilshan,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,3,Kumar Sangakkara,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,4,Mahela Jayawardene,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,5,Lahiru Thirimanne,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,6,Dinesh Chandimal,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,7,Jehan Mubarak,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,8,Thisara Perera,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,9,Rangana Herath,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,10,Shaminda Eranga,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,11,Lasith Malinga,28,17,2,74,28,1007,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,1,Upul Tharanga,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,2,Tillakaratne Dilshan,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,3,Kumar Sangakkara,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,4,Mahela Jayawardene,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,5,Dinesh Chandimal,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,6,Angelo Mathews,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,7,Angelo Perera,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
best,8,Thisara Perera,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,9,Rangana Herath,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,10,Lasith Malinga,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,11,Ajantha Mendis,22,12,0,77,19,1009,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
best,1,Tillakaratne Dilshan,23,9,1,86,21,1012,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,2,Mahela Jayawardene,23,9,1,86,21,1012,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
best,3,Kumar Sangakkara,23,9,1,86,21,1012,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
poor,4,Lahiru Thirimanne,23,9,1,86,21,1012,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,South Africa
best,1,Tillakaratne Dilshan,27,18,1,78,29,1006,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,2,Kusal Perera,27,18,1,78,29,1006,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,3,Lahiru Thirimanne,27,18,1,78,29,1006,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
best,4,Kumar Sangakkara,27,18,1,78,29,1006,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,5,Angelo Mathews,27,18,1,78,29,1006,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,6,Thisara Perera,27,18,1,78,29,1006,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,1,Dimuth Karunaratne,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
good,2,Tillakaratne Dilshan,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
best,3,Kumar Sangakkara,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,4,Mahela Jayawardene,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
best,5,Angelo Mathews,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,6,Lahiru Thirimanne,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,7,Dinesh Chandimal,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,8,Nuwan Kulasekara,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,9,Lasith Malinga,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
good,10,Sachithra Senanayake,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,11,Rangana Herath,26,3,3,84,40,1010,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,1,Dimuth Karunaratne,27,6,8,79,63,1009,Average,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
good,2,Tillakaratne Dilshan,27,6,8,79,63,1009,Average,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
best,3,Kumar Sangakkara,27,6,8,79,63,1009,Average,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
good,1,Mahela Jayawardene,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
good,2,Tillakaratne Dilshan,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
poor,3,Kumar Sangakkara,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
poor,4,Lahiru Thirimanne,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
poor,5,Angelo Mathews,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
poor,6,Dinesh Chandimal,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
poor,7,Thisara Perera,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
poor,8,Nuwan Kulasekara,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
good,9,Sachithra Senanayake,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
good,10,Rangana Herath,29,6,0,71,19,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,New Zealand
good,1,Kusal Perera,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,2,Tillakaratne Dilshan,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,3,Kumar Sangakkara,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
good,4,Dinesh Chandimal,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,5,Lahiru Thirimanne,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
good,6,Angelo Mathews,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,7,Thisara Perera,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
good,8,Seekkuge Prasanna,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
good,9,Sachithra Senanayake,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,10,Lasith Malinga,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,11,Suranga Lakmal,24,11,0,46,9,1018,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,1,Kusal Perera,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
good,2,Tillakaratne Dilshan,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
good,3,Kumar Sangakkara,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
good,4,Dinesh Chandimal,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,5,Thisara Perera,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
good,6,Angelo Mathews,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
good,7,Nuwan Kulasekara,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,8,Seekkuge Prasanna,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,9,Dimuth Karunaratne,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,10,Sachithra Senanayake,23,35,0,59,0,1016,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,1,Kusal Perera,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
good,2,Tillakaratne Dilshan,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,3,Dimuth Karunaratne,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,4,Kumar Sangakkara,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,5,Dinesh Chandimal,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
good,6,Angelo Mathews,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,7,Nuwan Kulasekara,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
good,8,Seekkuge Prasanna,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,9,Thisara Perera,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,10,Sachithra Senanayake,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,11,Lasith Malinga,22,9,1,60,11,1018,Excellent,inning2,night,won,Sharjah Cricket Stadium,Pakistan
poor,1,Kusal Perera,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,2,Tillakaratne Dilshan,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,3,Kumar Sangakkara,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,4,Dinesh Chandimal,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,5,Ashan Priyanjan,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,6,Angelo Mathews,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,7,Nuwan Kulasekara,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,8,Kithuruwan Vithanage,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,9,Sachithra Senanayake,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,10,Suranga Lakmal,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,11,Lasith Malinga,22,26,0,33,0,1023,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,1,Kusal Perera,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,2,Tillakaratne Dilshan,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,3,Kumar Sangakkara,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,4,Dinesh Chandimal,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,5,Ashan Priyanjan,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,6,Angelo Mathews,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,7,Kithuruwan Vithanage,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,8,Sachithra Senanayake,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,9,Lasith Malinga,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,10,Ajantha Mendis,20,21,0,68,2,1022,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,1,Kusal Perera,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,2,Tillakaratne Dilshan,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,3,Kumar Sangakkara,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,4,Dinesh Chandimal,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,5,Ashan Priyanjan,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,6,Angelo Mathews,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,7,Kithuruwan Vithanage,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,8,Nuwan Kulasekara,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,9,Thisara Perera,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,10,Sachithra Senanayake,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,11,Lasith Malinga,23,10,0,64,24,1013,Excellent,inning1,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,1,Kusal Perera,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,2,Tillakaratne Dilshan,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,3,Kumar Sangakkara,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,4,Dinesh Chandimal,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,5,Ashan Priyanjan,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,6,Angelo Mathews,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,7,Thisara Perera,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,8,Kithuruwan Vithanage,29,6,0,39,0,1013,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,1,Kusal Perera,24,6,0,44,4,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,2,Lahiru Thirimanne,24,6,0,44,4,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,3,Kithuruwan Vithanage,24,6,0,44,4,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,4,Dinesh Chandimal,24,6,0,44,4,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,5,Angelo Mathews,24,6,0,44,4,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,6,Ashan Priyanjan,24,6,0,44,4,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,1,Kusal Perera,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
best,2,Lahiru Thirimanne,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
good,3,Kumar Sangakkara,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
poor,4,Mahela Jayawardene,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
good,5,Angelo Mathews,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
poor,6,Thisara Perera,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
poor,7,Chaturanga de Silva,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
poor,8,Dinesh Chandimal,28,18,0,60,8,1012,Excellent,inning1,day,won,"Khan Shaheb Osman Ali Stadium, Fatullah",Pakistan
good,1,Kusal Perera,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
good,2,Lahiru Thirimanne,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
best,3,Kumar Sangakkara,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,4,Mahela Jayawardene,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,5,Dinesh Chandimal,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,6,Angelo Mathews,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,7,Sachithra Senanayake,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,8,Chaturanga de Silva,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,9,Thisara Perera,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,10,Ajantha Mendis,24,27,0,79,2,1014,Excellent,inning2,night,won,"Khan Shaheb Osman Ali Stadium, Fatullah",India
poor,1,Kusal Perera,31,15,0,28,9,1012,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Afghanistan
poor,2,Lahiru Thirimanne,31,15,0,28,9,1012,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Afghanistan
good,3,Kumar Sangakkara,31,15,0,28,9,1012,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Afghanistan
poor,4,Mahela Jayawardene,31,15,0,28,9,1012,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Afghanistan
poor,5,Dinesh Chandimal,31,15,0,28,9,1012,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Afghanistan
good,6,Angelo Mathews,31,15,0,28,9,1012,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Afghanistan
