"balls","maidens","runs","wickets","dots","fours","sixes","econ","wides","no_balls","player_name","temp","feels","gust","wind","rain","humidity","cloud","pressure","viscosity","inning","result","bowling_session","toss","venue_name","opposition_name","season_id"
"60","1","44","2","29","2","0","4.4","0","0","Ajantha Mendis","23","24","3","3","0","46","9","1020","Excellent","inning2","won","day","won","Harare Sports Club","Zimbabwe","2"
"24","0","14","0","14","1","0","3.5","0","0","Angelo Mathews","23","24","3","3","0","46","9","1020","Excellent","inning2","won","day","won","Harare Sports Club","Zimbabwe","2"
"48","0","36","0","25","2","0","4.5","0","0","Suraj Randiv","23","24","3","3","0","46","9","1020","Excellent","inning2","won","day","won","Harare Sports Club","Zimbabwe","2"
"54","0","36","2","26","1","0","4","1","0","Jeevan Mendis","23","24","3","3","0","46","9","1020","Excellent","inning2","won","day","won","Harare Sports Club","Zimbabwe","2"
"12","0","14","0","3","1","0","7","1","0","Tillakaratne Dilshan","23","24","3","3","0","46","9","1020","Excellent","inning2","won","day","won","Harare Sports Club","Zimbabwe","2"
"54","1","25","0","40","1","0","2.78","2","0","Nuwan Kulasekara","24","27","6","3","6","99","34","1011","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","Pakistan","2"
"60","0","34","5","40","2","0","3.4","3","0","Lasith Malinga","24","27","6","3","6","99","34","1011","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","Pakistan","2"
"60","1","38","2","35","3","0","3.8","3","0","Angelo Mathews","24","27","6","3","6","99","34","1011","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","Pakistan","2"
"48","0","53","0","23","3","2","6.63","1","0","Farveez Maharoof","24","27","6","3","6","99","34","1011","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","Pakistan","2"
"60","0","71","1","30","3","5","7.1","1","0","Muttiah Muralitharan","24","27","6","3","6","99","34","1011","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","Pakistan","2"
"36","0","39","1","21","7","0","6.5","2","0","Nuwan Kulasekara","24","27","5","3","8","99","57","1010","Average","inning1","won","night","won","Rangiri Dambulla International Stadium","Bangladesh","2"
"50","0","35","2","31","3","0","4.2","3","0","Lasith Malinga","24","27","5","3","8","99","57","1010","Average","inning1","won","night","won","Rangiri Dambulla International Stadium","Bangladesh","2"
"60","0","37","3","36","1","0","3.7","3","0","Tillakaratne Dilshan","24","27","5","3","8","99","57","1010","Average","inning1","won","night","won","Rangiri Dambulla International Stadium","Bangladesh","2"
"48","0","38","2","26","2","1","4.75","0","0","Muttiah Muralitharan","24","27","5","3","8","99","57","1010","Average","inning1","won","night","won","Rangiri Dambulla International Stadium","Bangladesh","2"
"48","2","31","2","34","4","0","3.88","2","1","Chanaka Welegedara","24","27","5","3","8","99","57","1010","Average","inning1","won","night","won","Rangiri Dambulla International Stadium","Bangladesh","2"
"45","0","42","0","26","6","0","5.6","0","0","Chanaka Welegedara","27","33","8","5","4","91","51","1009","Good","inning2","won","day","won","Rangiri Dambulla International Stadium","India","2"
"60","1","42","5","36","5","0","4.2","1","0","Farveez Maharoof","27","33","8","5","4","91","51","1009","Good","inning2","won","day","won","Rangiri Dambulla International Stadium","India","2"
"36","0","37","1","18","5","0","6.17","0","0","Angelo Mathews","27","33","8","5","4","91","51","1009","Good","inning2","won","day","won","Rangiri Dambulla International Stadium","India","2"
"42","0","31","2","21","2","0","4.43","0","0","Rangana Herath","27","33","8","5","4","91","51","1009","Good","inning2","won","day","won","Rangiri Dambulla International Stadium","India","2"
"54","1","40","0","34","4","1","4.44","2","0","Suraj Randiv","27","33","8","5","4","91","51","1009","Good","inning2","won","day","won","Rangiri Dambulla International Stadium","India","2"
"18","0","14","0","9","1","0","4.67","0","0","Thilina Kandamby","27","33","8","5","4","91","51","1009","Good","inning2","won","day","won","Rangiri Dambulla International Stadium","India","2"
"54","0","44","1","27","3","0","4.89","2","0","Nuwan Kulasekara","27","32","10","5","10","95","60","1008","Average","inning2","lost","day","lost","Rangiri Dambulla International Stadium","India","2"
"60","0","57","2","30","5","0","5.7","6","1","Lasith Malinga","27","32","10","5","10","95","60","1008","Average","inning2","lost","day","lost","Rangiri Dambulla International Stadium","India","2"
"36","0","41","0","18","5","1","6.83","0","0","Farveez Maharoof","27","32","10","5","10","95","60","1008","Average","inning2","lost","day","lost","Rangiri Dambulla International Stadium","India","2"
"18","1","16","0","11","3","0","5.33","0","0","Angelo Mathews","27","32","10","5","10","95","60","1008","Average","inning2","lost","day","lost","Rangiri Dambulla International Stadium","India","2"
"60","0","34","0","35","3","0","3.4","0","0","Muttiah Muralitharan","27","32","10","5","10","95","60","1008","Average","inning2","lost","day","lost","Rangiri Dambulla International Stadium","India","2"
"42","0","37","2","14","2","0","5.29","0","0","Thilina Kandamby","27","32","10","5","10","95","60","1008","Average","inning2","lost","day","lost","Rangiri Dambulla International Stadium","India","2"
"30","0","30","0","13","3","0","6","1","0","Tillakaratne Dilshan","27","32","10","5","10","95","60","1008","Average","inning2","lost","day","lost","Rangiri Dambulla International Stadium","India","2"
"60","1","35","3","40","1","0","3.5","4","3","Lasith Malinga","27","30","12","8","1","74","29","1010","Excellent","inning2","won","day","lost","Rangiri Dambulla International Stadium","New Zealand","2"
"49","1","35","1","31","5","0","4.29","1","0","Nuwan Kulasekara","27","30","12","8","1","74","29","1010","Excellent","inning2","won","day","lost","Rangiri Dambulla International Stadium","New Zealand","2"
"60","1","36","3","43","4","0","3.6","1","0","Angelo Mathews","27","30","12","8","1","74","29","1010","Excellent","inning2","won","day","lost","Rangiri Dambulla International Stadium","New Zealand","2"
"60","0","42","1","33","1","1","4.2","1","0","Ajantha Mendis","27","30","12","8","1","74","29","1010","Excellent","inning2","won","day","lost","Rangiri Dambulla International Stadium","New Zealand","2"
"60","0","35","2","32","1","0","3.5","0","0","Rangana Herath","27","30","12","8","1","74","29","1010","Excellent","inning2","won","day","lost","Rangiri Dambulla International Stadium","New Zealand","2"
"42","0","34","0","24","4","0","4.86","0","2","Lasith Malinga","24","27","7","4","3","95","47","1010","Good","inning1","lost","night","won","Rangiri Dambulla International Stadium","India","2"
"30","0","23","0","18","2","0","4.6","1","0","Nuwan Kulasekara","24","27","7","4","3","95","47","1010","Good","inning1","lost","night","won","Rangiri Dambulla International Stadium","India","2"
"42","1","32","2","29","4","1","4.57","0","1","Angelo Mathews","24","27","7","4","3","95","47","1010","Good","inning1","lost","night","won","Rangiri Dambulla International Stadium","India","2"
"48","0","33","2","28","3","0","4.13","0","2","Dilhara Fernando","24","27","7","4","3","95","47","1010","Good","inning1","lost","night","won","Rangiri Dambulla International Stadium","India","2"
"45","0","38","0","21","2","1","5.07","0","1","Suraj Randiv","24","27","7","4","3","95","47","1010","Good","inning1","lost","night","won","Rangiri Dambulla International Stadium","India","2"
"54","1","21","2","43","2","0","2.33","2","0","Lasith Malinga","28","33","5","3","11","89","66","1010","Average","inning2","won","day","lost","Rangiri Dambulla International Stadium","India","2"
"54","2","31","2","39","4","0","3.44","1","0","Nuwan Kulasekara","28","33","5","3","11","89","66","1010","Average","inning2","won","day","lost","Rangiri Dambulla International Stadium","India","2"
"48","3","20","1","38","3","0","2.5","1","0","Angelo Mathews","28","33","5","3","11","89","66","1010","Average","inning2","won","day","lost","Rangiri Dambulla International Stadium","India","2"
"46","1","28","5","35","3","1","3.65","1","0","Thisara Perera","28","33","5","3","11","89","66","1010","Average","inning2","won","day","lost","Rangiri Dambulla International Stadium","India","2"
"54","0","49","2","28","5","0","5.44","1","2","Lasith Malinga","23","26","11","6","3","95","45","1008","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","India","2"
"54","0","47","0","37","7","1","5.22","2","0","Nuwan Kulasekara","23","26","11","6","3","95","45","1008","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","India","2"
"60","0","48","1","33","5","0","4.8","2","2","Angelo Mathews","23","26","11","6","3","95","45","1008","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","India","2"
"54","2","36","3","34","3","1","4","2","0","Thisara Perera","23","26","11","6","3","95","45","1008","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","India","2"
"59","1","40","3","38","2","2","4.07","1","0","Suraj Randiv","23","26","11","6","3","95","45","1008","Good","inning1","won","night","won","Rangiri Dambulla International Stadium","India","2"
"60","0","39","1","35","1","0","3.9","3","0","Lasith Malinga","13","12","17","13","0","56","44","1022","Excellent","inning2","won","day","lost","Melbourne Cricket Ground","Australia","3"
"60","0","60","1","26","6","0","6","0","0","Nuwan Kulasekara","13","12","17","13","0","56","44","1022","Excellent","inning2","won","day","lost","Melbourne Cricket Ground","Australia","3"
"48","0","46","5","21","4","0","5.75","1","0","Thisara Perera","13","12","17","13","0","56","44","1022","Excellent","inning2","won","day","lost","Melbourne Cricket Ground","Australia","3"
"54","0","36","0","28","2","0","4","0","0","Muttiah Muralitharan","13","12","17","13","0","56","44","1022","Excellent","inning2","won","day","lost","Melbourne Cricket Ground","Australia","3"
"54","0","35","1","25","1","0","3.89","0","0","Suraj Randiv","13","12","17","13","0","56","44","1022","Excellent","inning2","won","day","lost","Melbourne Cricket Ground","Australia","3"
"24","0","17","0","8","0","0","4.25","0","0","Tillakaratne Dilshan","13","12","17","13","0","56","44","1022","Excellent","inning2","won","day","lost","Melbourne Cricket Ground","Australia","3"
"46","0","34","1","25","1","0","4.43","2","0","Lasith Malinga","15","14","25","15","0","77","47","1023","Excellent","inning1","won","night","won","Sydney Cricket Ground","Australia","3"
"48","1","48","2","25","3","1","6","0","0","Nuwan Kulasekara","15","14","25","15","0","77","47","1023","Excellent","inning1","won","night","won","Sydney Cricket Ground","Australia","3"
"48","0","39","2","23","1","1","4.88","1","0","Thisara Perera","15","14","25","15","0","77","47","1023","Excellent","inning1","won","night","won","Sydney Cricket Ground","Australia","3"
"42","0","30","2","17","1","0","4.29","0","0","Muttiah Muralitharan","15","14","25","15","0","77","47","1023","Excellent","inning1","won","night","won","Sydney Cricket Ground","Australia","3"
"42","0","53","2","12","2","1","7.57","0","0","Suraj Randiv","15","14","25","15","0","77","47","1023","Excellent","inning1","won","night","won","Sydney Cricket Ground","Australia","3"
"36","0","31","0","23","2","0","5.17","5","0","Lasith Malinga","20","20","27","15","0","89","67","1019","Excellent","inning1","lost","day","won","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","3"
"48","0","47","2","31","4","0","5.88","3","5","Dilhara Fernando","20","20","27","15","0","89","67","1019","Excellent","inning1","lost","day","won","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","3"
"28","1","19","0","20","3","0","4.07","0","0","Thisara Perera","20","20","27","15","0","89","67","1019","Excellent","inning1","lost","day","won","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","3"
"6","0","10","0","1","1","0","10","0","0","Jeevan Mendis","20","20","27","15","0","89","67","1019","Excellent","inning1","lost","day","won","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","3"
"12","0","11","0","7","0","1","5.5","0","0","Suraj Randiv","20","20","27","15","0","89","67","1019","Excellent","inning1","lost","day","won","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","3"
"60","0","51","3","29","4","0","5.1","2","0","Lasith Malinga","32","36","10","9","0","60","19","1011","Excellent","inning0","n/r","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","2","35","1","39","1","1","3.5","0","0","Nuwan Kulasekara","32","36","10","9","0","60","19","1011","Excellent","inning0","n/r","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"42","0","35","0","21","2","1","5","0","0","Angelo Mathews","32","36","10","9","0","60","19","1011","Excellent","inning0","n/r","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","0","42","0","34","3","0","4.2","0","0","Muttiah Muralitharan","32","36","10","9","0","60","19","1011","Excellent","inning0","n/r","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"54","0","50","0","22","2","1","5.56","2","0","Ajantha Mendis","32","36","10","9","0","60","19","1011","Excellent","inning0","n/r","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"12","0","11","0","4","1","0","5.5","0","0","Chamara Kapugedera","32","36","10","9","0","60","19","1011","Excellent","inning0","n/r","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"12","0","19","0","1","0","1","9.5","0","0","Tillakaratne Dilshan","32","36","10","9","0","60","19","1011","Excellent","inning0","n/r","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","0","30","3","40","1","0","3","2","0","Lasith Malinga","26","29","30","22","0","80","97","1011","Poor","inning2","won","day","won","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","1","42","2","36","2","1","4.2","1","0","Nuwan Kulasekara","26","29","30","22","0","80","97","1011","Poor","inning2","won","day","won","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"24","0","20","0","16","4","0","5","0","0","Angelo Mathews","26","29","30","22","0","80","97","1011","Poor","inning2","won","day","won","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","2","42","2","36","0","2","4.2","3","0","Muttiah Muralitharan","26","29","30","22","0","80","97","1011","Poor","inning2","won","day","won","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"42","0","27","0","26","1","0","3.86","1","0","Tillakaratne Dilshan","26","29","30","22","0","80","97","1011","Poor","inning2","won","day","won","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"54","1","33","1","33","1","1","3.67","1","0","Rangana Herath","26","29","30","22","0","80","97","1011","Poor","inning2","won","day","won","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","1","45","2","36","4","1","4.5","2","0","Dilhara Fernando","27","31","28","19","1","78","39","1007","Excellent","inning1","won","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"54","2","36","3","36","4","0","4","0","0","Thisara Perera","27","31","28","19","1","78","39","1007","Excellent","inning1","won","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"36","0","33","0","16","3","0","5.5","2","0","Angelo Mathews","27","31","28","19","1","78","39","1007","Excellent","inning1","won","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","1","46","4","31","2","0","4.6","1","0","Ajantha Mendis","27","31","28","19","1","78","39","1007","Excellent","inning1","won","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"6","0","7","0","3","1","0","7","1","0","Chamara Kapugedera","27","31","28","19","1","78","39","1007","Excellent","inning1","won","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"18","0","25","0","5","1","1","8.33","0","0","Tillakaratne Dilshan","27","31","28","19","1","78","39","1007","Excellent","inning1","won","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"60","0","54","1","29","2","2","5.4","1","0","Rangana Herath","27","31","28","19","1","78","39","1007","Excellent","inning1","won","day","lost","Sinhalese Sports Club Ground, Colombo","West Indies","3"
"36","2","16","3","26","2","0","2.67","0","0","Nuwan Kulasekara","25","28","17","10","0","89","24","1013","Excellent","inning1","won","night","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Canada","3"
"42","0","24","3","30","3","0","3.43","0","0","Thisara Perera","25","28","17","10","0","89","24","1013","Excellent","inning1","won","night","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Canada","3"
"47","3","18","1","37","2","0","2.3","1","0","Ajantha Mendis","25","28","17","10","0","89","24","1013","Excellent","inning1","won","night","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Canada","3"
"54","0","38","2","37","2","2","4.22","3","1","Muttiah Muralitharan","25","28","17","10","0","89","24","1013","Excellent","inning1","won","night","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Canada","3"
"30","0","14","0","17","0","0","2.8","0","0","Tillakaratne Dilshan","25","28","17","10","0","89","24","1013","Excellent","inning1","won","night","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Canada","3"
"12","0","4","1","8","0","0","2","0","0","Thilan Samaraweera","25","28","17","10","0","89","24","1013","Excellent","inning1","won","night","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Canada","3"
"60","1","64","0","33","9","1","6.4","1","0","Nuwan Kulasekara","29","32","12","9","0","59","20","1008","Excellent","inning2","lost","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Pakistan","3"
"54","0","62","2","28","9","0","6.89","2","0","Thisara Perera","29","32","12","9","0","59","20","1008","Excellent","inning2","lost","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Pakistan","3"
"60","0","56","1","25","5","0","5.6","0","0","Angelo Mathews","29","32","12","9","0","59","20","1008","Excellent","inning2","lost","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Pakistan","3"
"60","0","35","1","28","0","0","3.5","2","0","Muttiah Muralitharan","29","32","12","9","0","59","20","1008","Excellent","inning2","lost","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Pakistan","3"
"60","0","46","2","26","1","0","4.6","0","0","Rangana Herath","29","32","12","9","0","59","20","1008","Excellent","inning2","lost","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Pakistan","3"
"6","0","10","0","0","1","0","10","0","0","Tillakaratne Dilshan","29","32","12","9","0","59","20","1008","Excellent","inning2","lost","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Pakistan","3"
"46","0","38","6","35","5","0","4.96","3","2","Lasith Malinga","29","32","31","21","5","65","33","1008","Good","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Kenya","3"
"54","1","18","1","41","1","0","2","0","0","Nuwan Kulasekara","29","32","31","21","5","65","33","1008","Good","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Kenya","3"
"42","0","20","1","29","2","0","2.86","1","0","Angelo Mathews","29","32","31","21","5","65","33","1008","Good","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Kenya","3"
"54","2","23","0","41","2","0","2.56","0","0","Ajantha Mendis","29","32","31","21","5","65","33","1008","Good","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Kenya","3"
"48","0","24","1","28","0","0","3","0","0","Muttiah Muralitharan","29","32","31","21","5","65","33","1008","Good","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Kenya","3"
"18","0","12","0","8","0","0","4","1","0","Chamara Silva","29","32","31","21","5","65","33","1008","Good","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Kenya","3"
"48","0","51","0","27","6","0","6.38","7","0","Lasith Malinga","19","19","3","1","0","92","0","1011","Excellent","inning1","won","night","lost","Pallekele International Cricket Stadium","Zimbabwe","3"
"48","0","33","0","31","3","0","4.13","1","0","Nuwan Kulasekara","19","19","3","1","0","92","0","1011","Excellent","inning1","won","night","lost","Pallekele International Cricket Stadium","Zimbabwe","3"
"36","0","33","1","20","3","1","5.5","0","0","Thisara Perera","19","19","3","1","0","92","0","1011","Excellent","inning1","won","night","lost","Pallekele International Cricket Stadium","Zimbabwe","3"
"54","0","34","3","28","2","0","3.78","0","0","Muttiah Muralitharan","19","19","3","1","0","92","0","1011","Excellent","inning1","won","night","lost","Pallekele International Cricket Stadium","Zimbabwe","3"
"30","0","29","2","12","3","0","5.8","0","0","Angelo Mathews","19","19","3","1","0","92","0","1011","Excellent","inning1","won","night","lost","Pallekele International Cricket Stadium","Zimbabwe","3"
"18","1","4","4","15","0","0","1.33","0","0","Tillakaratne Dilshan","19","19","3","1","0","92","0","1011","Excellent","inning1","won","night","lost","Pallekele International Cricket Stadium","Zimbabwe","3"
"30","0","38","1","15","5","1","7.6","3","0","Lasith Malinga","31","36","7","6","0","68","0","1007","Excellent","inning1","won","night","won","Wankhede Stadium, Mumbai","New Zealand","3"
"42","0","19","1","31","2","0","2.71","2","0","Nuwan Kulasekara","31","36","7","6","0","68","0","1007","Excellent","inning1","won","night","won","Wankhede Stadium, Mumbai","New Zealand","3"
"18","0","19","1","8","2","0","6.33","0","0","Angelo Mathews","31","36","7","6","0","68","0","1007","Excellent","inning1","won","night","won","Wankhede Stadium, Mumbai","New Zealand","3"
"36","0","24","2","20","2","0","4","1","0","Ajantha Mendis","31","36","7","6","0","68","0","1007","Excellent","inning1","won","night","won","Wankhede Stadium, Mumbai","New Zealand","3"
"36","0","24","1","14","0","0","4","0","0","Tillakaratne Dilshan","31","36","7","6","0","68","0","1007","Excellent","inning1","won","night","won","Wankhede Stadium, Mumbai","New Zealand","3"
"48","0","25","4","33","2","0","3.13","0","1","Muttiah Muralitharan","31","36","7","6","0","68","0","1007","Excellent","inning1","won","night","won","Wankhede Stadium, Mumbai","New Zealand","3"
"60","0","46","1","30","3","0","4.6","2","0","Lasith Malinga","29","34","18","15","0","72","10","1009","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","England","3"
"36","1","25","1","19","1","0","4.17","1","0","Tillakaratne Dilshan","29","34","18","15","0","72","10","1009","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","England","3"
"30","0","20","1","20","2","0","4","0","0","Angelo Mathews","29","34","18","15","0","72","10","1009","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","England","3"
"60","1","47","0","27","3","0","4.7","0","0","Rangana Herath","29","34","18","15","0","72","10","1009","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","England","3"
"60","0","34","1","29","0","0","3.4","0","0","Ajantha Mendis","29","34","18","15","0","72","10","1009","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","England","3"
"54","0","54","2","20","3","0","6","1","0","Muttiah Muralitharan","29","34","18","15","0","72","10","1009","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","England","3"
"54","0","55","3","30","8","0","6.11","0","1","Lasith Malinga","30","35","20","16","1","68","14","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","New Zealand","3"
"54","1","31","1","33","1","1","3.44","1","0","Rangana Herath","30","35","20","16","1","68","14","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","New Zealand","3"
"36","0","27","0","21","3","0","4.5","0","0","Angelo Mathews","30","35","20","16","1","68","14","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","New Zealand","3"
"59","0","35","3","35","2","0","3.56","0","0","Ajantha Mendis","30","35","20","16","1","68","14","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","New Zealand","3"
"60","1","42","2","36","2","1","4.2","2","0","Muttiah Muralitharan","30","35","20","16","1","68","14","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","New Zealand","3"
"30","0","22","1","12","0","0","4.4","1","0","Tillakaratne Dilshan","30","35","20","16","1","68","14","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","New Zealand","3"
"54","0","42","2","31","4","0","4.67","2","0","Lasith Malinga","27","31","10","6","1","86","14","1011","Excellent","inning1","lost","night","won","Wankhede Stadium, Mumbai","India","3"
"50","0","64","0","20","8","1","7.68","0","0","Nuwan Kulasekara","27","31","10","6","1","86","14","1011","Excellent","inning1","lost","night","won","Wankhede Stadium, Mumbai","India","3"
"54","0","55","1","27","5","1","6.11","2","0","Thisara Perera","27","31","10","6","1","86","14","1011","Excellent","inning1","lost","night","won","Wankhede Stadium, Mumbai","India","3"
"54","0","43","0","24","3","0","4.78","0","0","Suraj Randiv","27","31","10","6","1","86","14","1011","Excellent","inning1","lost","night","won","Wankhede Stadium, Mumbai","India","3"
"30","0","27","1","14","2","0","5.4","1","0","Tillakaratne Dilshan","27","31","10","6","1","86","14","1011","Excellent","inning1","lost","night","won","Wankhede Stadium, Mumbai","India","3"
"48","0","39","0","23","3","0","4.88","1","0","Muttiah Muralitharan","27","31","10","6","1","86","14","1011","Excellent","inning1","lost","night","won","Wankhede Stadium, Mumbai","India","3"
"42","0","40","3","19","5","0","5.71","0","1","Lasith Malinga","22","22","17","14","0","82","97","1014","Excellent","inning2","lost","day","won","Kennington Oval, London","England","4"
"36","1","31","0","21","5","0","5.17","0","0","Nuwan Kulasekara","22","22","17","14","0","82","97","1014","Excellent","inning2","lost","day","won","Kennington Oval, London","England","4"
"42","0","52","2","19","4","1","7.43","4","0","Suranga Lakmal","22","22","17","14","0","82","97","1014","Excellent","inning2","lost","day","won","Kennington Oval, London","England","4"
"36","0","46","1","7","2","0","7.67","2","0","Sanath Jayasuriya","22","22","17","14","0","82","97","1014","Excellent","inning2","lost","day","won","Kennington Oval, London","England","4"
"24","0","34","1","8","4","1","8.5","0","0","Suraj Randiv","22","22","17","14","0","82","97","1014","Excellent","inning2","lost","day","won","Kennington Oval, London","England","4"
"12","0","18","1","6","4","0","9","0","0","Jeevan Mendis","22","22","17","14","0","82","97","1014","Excellent","inning2","lost","day","won","Kennington Oval, London","England","4"
"24","0","29","0","8","1","1","7.25","1","0","Tillakaratne Dilshan","17","17","13","10","0","66","41","1026","Excellent","inning1","won","day","lost","Headingley, Leeds","England","4"
"54","0","39","1","30","4","0","4.33","0","0","Nuwan Kulasekara","17","17","13","10","0","66","41","1026","Excellent","inning1","won","day","lost","Headingley, Leeds","England","4"
"48","0","41","1","27","5","0","5.13","2","0","Lasith Malinga","17","17","13","10","0","66","41","1026","Excellent","inning1","won","day","lost","Headingley, Leeds","England","4"
"47","0","43","3","21","4","0","5.49","1","0","Suranga Lakmal","17","17","13","10","0","66","41","1026","Excellent","inning1","won","day","lost","Headingley, Leeds","England","4"
"54","0","43","3","26","2","1","4.78","1","0","Suraj Randiv","17","17","13","10","0","66","41","1026","Excellent","inning1","won","day","lost","Headingley, Leeds","England","4"
"36","0","31","2","19","1","2","5.17","1","0","Jeevan Mendis","17","17","13","10","0","66","41","1026","Excellent","inning1","won","day","lost","Headingley, Leeds","England","4"
"12","0","13","0","2","0","0","6.5","0","0","Angelo Mathews","17","17","13","10","0","66","41","1026","Excellent","inning1","won","day","lost","Headingley, Leeds","England","4"
"6","0","4","0","5","1","0","4","0","0","Angelo Mathews","21","21","7","6","1","63","67","1018","Excellent","inning2","won","day","lost","Lord's, London","England","4"
"60","1","54","2","29","5","1","5.4","1","0","Lasith Malinga","21","21","7","6","1","63","67","1018","Excellent","inning2","won","day","lost","Lord's, London","England","4"
"60","1","40","0","39","5","0","4","3","0","Nuwan Kulasekara","21","21","7","6","1","63","67","1018","Excellent","inning2","won","day","lost","Lord's, London","England","4"
"60","0","62","2","27","8","0","6.2","1","0","Suranga Lakmal","21","21","7","6","1","63","67","1018","Excellent","inning2","won","day","lost","Lord's, London","England","4"
"60","0","40","2","28","2","0","4","0","0","Jeevan Mendis","21","21","7","6","1","63","67","1018","Excellent","inning2","won","day","lost","Lord's, London","England","4"
"48","0","33","0","16","0","0","4.13","0","0","Suraj Randiv","21","21","7","6","1","63","67","1018","Excellent","inning2","won","day","lost","Lord's, London","England","4"
"6","0","9","0","0","1","0","9","0","0","Thilina Kandamby","21","21","7","6","1","63","67","1018","Excellent","inning2","won","day","lost","Lord's, London","England","4"
"23","0","36","0","12","6","1","9.39","0","0","Nuwan Kulasekara","15","15","19","12","0","78","84","1002","Excellent","inning1","lost","night","lost","Trent Bridge, Nottingham","England","4"
"30","0","28","0","20","5","0","5.6","3","0","Lasith Malinga","15","15","19","12","0","78","84","1002","Excellent","inning1","lost","night","lost","Trent Bridge, Nottingham","England","4"
"12","0","12","0","9","3","0","6","0","0","Suranga Lakmal","15","15","19","12","0","78","84","1002","Excellent","inning1","lost","night","lost","Trent Bridge, Nottingham","England","4"
"18","0","22","0","7","3","0","7.33","0","0","Angelo Mathews","15","15","19","12","0","78","84","1002","Excellent","inning1","lost","night","lost","Trent Bridge, Nottingham","England","4"
