,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,deliveries,wickets_taken,bowling_contribution,economy
2182,0.0,0.0,29,11,0,36,0,1012,3,2,0,1,10.1392,17.3693,0,0,0,0,2,0.039568345323741,91.67,278,10,289,291.0,18,39.3799,39.3799,27.0,4.0,0.0,40.0,0.0,1015.0,3.0,0.0,24.1885,16.0449,0,0,0.0647482014388489,2
2183,53.017,53.017,30,9,0,60,0,1008,3,2,1,0,17.3176,32.3246,0,1,0,0,1,0.0641711229946524,35.29,187,10,288,220.0,11,0.0,0.0,34.0,16.0,0.0,43.0,0.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2184,75.4504,43.6873,23,7,0,88,7,1010,3,2,1,0,33.4983,28.3293,1,1,0,0,1,0.1121794871794871,112.9,312,10,278,377.0,11,354.802,44.8738,26.0,18.0,0.0,65.0,14.0,1008.0,3.0,0.0,28.1287,48.0335,1,0,0.1891025641025641,2
2185,60.1022,24.3482,22,12,0,77,19,1009,3,2,1,0,23.4835,18.3368,0,1,0,0,1,0.1437125748502994,47.06,167,10,260,224.0,11,0.0,0.0,27.0,18.0,0.0,56.0,28.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2186,75.4504,27.5146,27,3,7,90,84,1010,2,1,0,1,28.2105,28.3293,0,0,0,0,1,0.0088495575221238,50.0,226,10,296,226.0,18,354.802,26.7183,24.0,4.0,9.0,97.0,31.0,1010.0,1.0,1.0,35.1855,48.0335,1,1,0.1327433628318584,2
2187,60.1022,24.3482,14,14,0,70,10,1017,3,1,0,1,19.039,30.5283,0,0,0,0,1,0.0289855072463768,50.0,138,10,227,138.0,3,0.0,0.0,17.0,13.0,0.0,61.0,0.0,1015.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2188,60.1022,51.1083,27,2,7,91,56,1009,2,1,0,1,34.1429,27.3898,1,1,1,0,1,0.1378205128205128,122.86,312,4,300,312.0,13,0.0,0.0,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,0.0,0.0,0.0,0,0,0.0,0
2189,35.5758,39.2028,18,9,0,90,87,1012,3,1,0,0,21.7435,22.6286,0,0,0,0,2,0.0386740331491712,350.0,181,8,300,181.0,13,594.115,38.7467,18.0,10.0,1.0,89.0,76.0,1010.0,3.0,0.0,22.6639,93.0253,1,0,0.2983425414364641,2
2190,62.9666,41.4826,33,12,0,25,4,1010,3,1,0,1,34.4715,28.0572,1,2,1,0,1,0.3031914893617021,77.03,188,10,274,188.0,9,0.0,0.0,28.0,9.0,0.0,38.0,3.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2191,72.1185,36.6582,23,14,0,57,68,1008,3,1,0,1,66.5834,42.9488,3,2,2,0,0,0.3162650602409638,138.16,332,1,300,332.0,14,0.0,0.0,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2192,19.7214,39.8631,26,9,0,46,2,1014,3,2,0,0,7.12543,17.027,0,0,0,0,2,0.0159362549800796,33.33,251,10,259,405.0,16,183.552,22.0636,29.0,10.0,0.0,42.0,0.0,1013.0,3.0,0.0,19.8391,27.6534,1,0,0.2788844621513944,2
2193,38.8512,38.8512,31,36,0,64,14,1009,3,1,0,0,26.9593,17.4876,0,0,0,0,2,0.0246305418719211,100.0,203,8,300,203.0,27,413.386,413.386,28.0,28.0,0.0,75.0,5.0,1010.0,3.0,0.0,31.8562,29.9097,0,0,0.1231527093596059,2
2194,53.017,53.017,33,15,0,25,8,1012,3,1,0,1,11.4536,30.3221,0,0,0,0,2,0.0300429184549356,63.64,233,8,300,233.0,13,0.0,0.0,25.0,21.0,0.0,47.0,7.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2195,40.9425,40.9425,30,24,0,27,4,1015,3,1,0,0,41.3383,37.9599,3,3,1,0,0,0.2848484848484848,88.68,330,7,300,330.0,12,0.0,0.0,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2196,31.1971,31.1971,27,17,9,87,67,1007,1,1,0,1,24.0505,23.0939,0,0,0,0,1,0.0243055555555555,70.0,288,10,293,288.0,20,92.2034,92.2034,26.0,13.0,3.0,90.0,63.0,1009.0,2.0,1.0,24.9738,20.4434,0,0,0.0694444444444444,2
2197,55.6003,30.2003,28,25,2,73,68,1009,3,1,0,0,33.593,24.3489,0,0,0,0,2,0.0472727272727272,130.0,275,7,270,275.0,13,441.988,22.0551,27.0,21.0,0.0,79.0,100.0,1009.0,3.0,0.0,26.1782,80.4983,1,1,0.1563636363636363,2
2198,42.0114,21.2279,24,17,0,61,11,1013,3,1,0,0,29.0447,26.2645,0,1,0,0,1,0.1111111111111111,50.0,189,10,236,189.0,14,0.0,0.0,22.0,21.0,0.0,71.0,6.0,1014.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2199,0.0,0.0,28,5,2,70,33,1012,3,1,0,0,0.0,0.0,0,0,0,0,2,0.0,0.0,273,7,300,273.0,19,0.0,0.0,24.0,3.0,13.0,92.0,46.0,1011.0,1.0,0.0,11.051,22.4424,1,0,0.0989010989010989,2
2200,60.1022,32.2591,29,17,0,54,3,1015,3,2,1,0,35.1034,29.3352,1,2,0,0,1,0.3160919540229885,63.22,174,10,272,201.0,10,0.0,0.0,30.0,11.0,0.0,46.0,0.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2201,35.5758,24.4585,18,23,0,71,11,1024,3,2,1,0,7.02218,14.2842,0,0,0,0,2,0.0,0.0,274,2,266,272.0,20,594.115,40.9675,21.0,21.0,0.0,64.0,9.0,1024.0,3.0,0.0,21.6269,79.1412,1,1,0.145985401459854,2
2202,58.7808,19.3543,29,15,3,78,47,1013,2,1,0,0,18.4664,18.0907,0,1,0,0,1,0.1009615384615384,56.76,208,10,291,208.0,11,0.0,0.0,28.0,15.0,4.0,80.0,49.0,1011.0,2.0,0.0,0.0,0.0,0,0,0.0,0
2203,74.1419,32.3313,26,6,0,74,2,1013,3,2,0,1,20.8734,38.0494,0,0,0,0,0,0.0927835051546391,81.82,194,10,236,364.0,18,264.519,38.7514,30.0,4.0,0.0,64.0,0.0,1011.0,3.0,0.0,7.1314,51.7822,0,0,0.0979381443298969,2
2204,22.7797,22.7797,19,9,0,56,9,1013,3,1,0,1,22.5684,15.7828,0,0,0,0,2,0.0037878787878787,100.0,264,7,300,264.0,15,62.0616,62.0616,19.0,6.0,0.0,55.0,13.0,1014.0,3.0,0.0,16.4835,52.3503,1,0,0.1893939393939394,2
2205,42.0114,14.2087,18,32,0,62,55,1015,3,1,0,0,25.5912,34.9134,1,1,1,0,1,0.1153846153846153,95.12,338,6,300,338.0,19,0.0,0.0,19.0,26.0,1.0,60.0,28.0,1018.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2206,0.0,0.0,30,5,0,45,0,1008,3,1,0,0,0.0,0.0,0,0,0,0,2,0.0,0.0,327,6,300,327.0,15,68.7865,68.7865,19.0,1.0,0.0,92.0,0.0,1011.0,3.0,1.0,7.87577,8.31673,1,1,0.1039755351681957,2
2207,60.1022,20.895,26,6,0,74,2,1013,3,2,0,1,38.029,37.9844,1,1,1,0,1,0.2216494845360824,119.44,194,10,236,364.0,18,0.0,0.0,30.0,4.0,0.0,64.0,0.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2208,38.8512,24.9136,28,19,3,79,22,1008,2,2,0,0,20.2876,16.2546,0,0,0,0,2,0.0043668122270742,33.33,229,10,243,305.0,11,413.386,30.6181,29.0,18.0,10.0,71.0,25.0,1009.0,1.0,0.0,33.4576,81.6954,1,0,0.1135371179039301,2
2209,22.8727,22.8727,16,9,0,67,7,1020,3,2,0,1,15.0768,12.5097,0,0,0,0,2,0.0438247011952191,64.71,251,8,300,393.0,11,140.869,140.869,19.0,5.0,0.0,57.0,15.0,1019.0,3.0,0.0,21.4064,32.885,1,0,0.2031872509960159,2
2210,38.8512,38.8512,27,2,3,82,37,1010,2,1,0,1,23.6153,18.8785,0,1,0,0,2,0.1294117647058823,73.33,170,10,277,170.0,11,413.386,17.9419,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,1.0,37.0663,72.3546,1,0,0.1352941176470588,2
2211,74.1419,53.739,22,26,0,33,0,1023,3,1,0,1,24.8295,33.4671,0,0,0,0,0,0.0355555555555555,114.29,225,10,293,225.0,11,264.519,33.1011,21.0,28.0,0.0,41.0,0.0,1024.0,3.0,1.0,17.5694,50.4942,0,0,0.1111111111111111,2
2212,19.7214,19.7214,27,6,1,86,14,1011,3,2,1,0,15.6938,5.9602,0,0,0,0,2,0.0,0.0,220,5,287,218.0,12,183.552,183.552,30.0,16.0,1.0,68.0,14.0,1008.0,3.0,0.0,41.3512,20.6891,1,1,0.1590909090909091,2
2213,31.4101,31.4101,28,7,0,66,45,1012,3,1,0,1,26.0201,27.5218,0,0,0,0,2,0.0410958904109589,109.09,292,7,300,292.0,23,122.804,122.804,24.0,6.0,0.0,86.0,64.0,1011.0,3.0,0.0,45.7865,45.6241,0,0,0.0753424657534246,2
2214,29.7883,29.7883,27,8,0,34,21,1012,3,2,0,1,19.3906,23.2514,0,0,0,0,2,0.0,0.0,155,2,147,155.0,3,73.8808,73.8808,30.0,14.0,0.0,28.0,26.0,1013.0,3.0,0.0,12.2017,25.429,1,1,0.1354838709677419,2
2215,38.8512,38.8512,25,4,11,100,57,1008,1,2,1,0,23.6153,18.8785,0,0,1,0,2,0.106951871657754,125.0,187,10,268,269.0,18,413.386,17.9419,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,37.0663,72.3546,1,0,0.2352941176470588,2
2216,33.1031,33.1031,22,3,6,91,40,1013,2,1,1,0,42.6894,30.2476,0,0,0,1,2,0.14,210.0,150,9,126,150.0,12,0.0,0.0,22.0,3.0,6.0,91.0,40.0,1013.0,2.0,0.0,0.0,0.0,0,0,0.0,0
2217,19.7214,19.7214,26,9,1,88,26,1012,3,1,0,1,9.59859,19.7214,0,0,0,0,2,0.0,0.0,332,7,300,332.0,12,183.552,183.552,25.0,10.0,0.0,89.0,24.0,1013.0,3.0,1.0,27.5644,14.5285,1,0,0.0542168674698795,2
2218,42.0114,30.9679,29,23,2,74,27,1009,3,1,0,1,29.8325,24.8272,2,2,2,0,0,0.2721518987341772,107.5,316,5,300,316.0,9,0.0,0.0,28.0,21.0,0.0,79.0,47.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2219,72.1185,45.5833,32,15,0,47,0,1006,3,1,0,1,50.0718,40.8657,3,3,2,1,0,0.4188679245283019,86.72,265,9,300,265.0,19,0.0,0.0,31.0,6.0,0.0,68.0,0.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2220,60.1022,32.2591,27,13,0,70,0,1014,3,2,1,0,25.219,29.3352,0,0,0,0,1,0.0720338983050847,65.38,236,10,293,258.0,15,0.0,0.0,28.0,12.0,0.0,58.0,0.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2221,75.4504,43.6873,32,6,0,39,5,1011,3,1,0,1,56.2948,45.2291,3,3,2,0,1,0.3357664233576642,91.09,274,8,300,274.0,18,354.802,44.8738,29.0,6.0,0.0,43.0,0.0,1012.0,3.0,0.0,8.3957,82.1064,0,0,0.0656934306569343,2
2222,31.4101,31.4101,13,19,0,60,82,1028,3,2,0,1,21.5173,15.8399,0,0,0,0,2,0.0171673819742489,100.0,233,10,277,332.0,11,122.804,122.804,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,3.8099,26.3442,0,1,0.0214592274678111,1
2223,19.7214,19.7214,23,9,1,86,21,1012,3,2,1,0,2.56331,3.59852,0,0,0,0,2,0.0,0.0,239,2,264,239.0,20,183.552,183.552,27.0,12.0,1.0,64.0,12.0,1008.0,3.0,0.0,23.071,27.5543,1,1,0.2133891213389121,2
2224,53.017,53.017,16,9,0,67,7,1020,3,2,0,1,18.9556,30.3221,0,1,0,0,0,0.0836653386454183,60.0,251,8,300,393.0,11,0.0,0.0,19.0,5.0,0.0,57.0,15.0,1019.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2225,23.6093,23.6093,24,11,0,46,9,1018,3,2,1,0,24.835,15.9986,0,0,0,0,2,0.0032154340836012,100.0,311,10,298,323.0,16,288.64,288.64,25.0,10.0,0.0,50.0,4.0,1016.0,3.0,0.0,21.8667,52.63,1,1,0.2347266881028939,2
2226,27.4905,27.4905,26,18,0,67,11,1007,3,1,0,1,36.8988,24.1114,0,0,0,0,2,0.0936329588014981,166.67,267,10,296,267.0,13,35.1569,35.1569,22.0,14.0,0.0,86.0,14.0,1009.0,3.0,1.0,2.7945,20.5129,0,0,0.0299625468164794,2
2227,62.9666,26.0915,24,5,0,50,0,1012,3,2,1,1,34.4715,40.7923,3,3,2,0,0,0.4682539682539682,93.65,252,1,257,250.0,9,0.0,0.0,30.0,7.0,0.0,30.0,0.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2228,75.4504,28.2781,16,11,0,70,16,1002,3,2,0,1,36.6616,40.6557,0,0,0,0,1,0.125,85.71,144,10,167,226.0,15,354.802,36.0352,18.0,19.0,0.0,66.0,33.0,1002.0,3.0,0.0,22.789,47.8568,1,0,0.1736111111111111,2
2229,74.1419,35.8553,27,13,0,70,0,1014,3,2,1,0,28.4451,33.4671,2,2,2,0,0,0.2711864406779661,82.05,236,10,293,258.0,15,264.519,28.3481,28.0,12.0,0.0,58.0,0.0,1013.0,3.0,0.0,23.7837,50.4942,1,0,0.1610169491525423,2
2230,0.0,0.0,30,15,0,61,0,1008,3,1,0,1,38.7024,7.149,0,0,0,0,2,0.0,0.0,274,6,300,274.0,12,68.7865,68.7865,27.0,6.0,1.0,86.0,14.0,1011.0,3.0,1.0,12.0174,37.9249,1,0,0.1423357664233576,2
2231,38.8512,24.0802,17,5,0,64,75,1026,3,1,0,0,19.3108,15.1969,0,0,0,0,1,0.0420711974110032,86.67,309,5,300,309.0,16,413.386,47.8475,17.0,10.0,0.0,66.0,41.0,1026.0,3.0,0.0,18.3338,50.6218,1,0,0.1262135922330097,2
2232,60.1022,22.2231,28,5,0,32,2,1012,3,2,1,0,36.6574,29.3352,2,3,2,0,1,0.2873563218390804,80.65,261,5,278,261.0,8,0.0,0.0,33.0,11.0,0.0,20.0,2.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2233,62.9666,42.961,35,9,0,44,0,1003,3,2,1,0,44.023,24.0935,1,2,0,0,0,0.2278481012658227,56.25,158,10,248,250.0,13,0.0,0.0,39.0,6.0,0.0,38.0,0.0,1002.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2234,38.8512,24.9136,26,25,0,82,10,1011,3,1,0,1,26.9593,20.2064,0,0,0,0,2,0.0161290322580645,83.33,310,9,300,310.0,25,413.386,30.6181,26.0,20.0,0.0,84.0,26.0,1011.0,3.0,1.0,31.8562,57.8118,0,0,0.0741935483870967,2
2235,0.0,0.0,33,15,0,25,8,1012,3,1,0,1,27.732,21.3555,0,0,0,0,2,0.0,0.0,233,8,300,233.0,13,68.0699,68.0699,25.0,21.0,0.0,47.0,7.0,1012.0,3.0,0.0,18.1085,35.8642,1,0,0.2017167381974249,2
2236,22.7797,22.7797,16,18,0,57,24,1018,3,1,0,1,22.5684,25.4638,0,0,0,0,2,0.0258620689655172,150.0,232,9,300,232.0,10,62.0616,62.0616,16.0,16.0,0.0,57.0,4.0,1019.0,3.0,0.0,16.4835,10.5017,1,1,0.1767241379310344,2
2237,58.7808,19.0946,24,11,0,46,9,1018,3,2,1,0,20.6743,27.4652,1,1,0,1,1,0.1479099678456591,92.0,311,10,298,323.0,16,0.0,0.0,25.0,10.0,0.0,50.0,4.0,1016.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2238,74.1419,32.3313,23,7,0,88,7,1010,3,2,1,0,32.6855,32.0341,2,2,2,0,0,0.1987179487179487,103.33,312,10,278,377.0,11,264.519,38.7514,26.0,18.0,0.0,65.0,14.0,1008.0,3.0,0.0,16.3617,64.7436,1,0,0.1057692307692307,2
2239,35.5758,24.4585,18,10,0,68,0,1010,3,2,1,0,2.39321,11.1306,0,0,0,0,2,0.0232558139534883,11.11,43,10,121,302.0,4,594.115,40.9675,26.0,14.0,0.0,40.0,0.0,1009.0,3.0,0.0,7.09898,68.7139,1,1,1.255813953488372,2
2240,24.5617,46.3418,27,15,2,79,22,1009,3,2,1,1,25.4465,17.7695,2,2,2,0,1,0.2957746478873239,88.73,213,6,282,212.0,22,0.0,0.0,28.0,18.0,5.0,72.0,50.0,1008.0,2.0,0.0,0.0,0.0,0,0,0.0,0
2241,21.6281,21.6281,21,9,0,53,33,1015,3,2,1,1,19.8436,17.6223,0,0,0,0,2,0.0837209302325581,75.0,215,10,293,232.0,21,75.058,75.058,23.0,14.0,0.0,45.0,0.0,1016.0,3.0,0.0,19.0833,29.184,1,1,0.1860465116279069,2
2242,23.6093,5.71563,15,34,0,73,4,1015,3,2,0,1,21.0356,14.8703,0,0,0,0,2,0.0495049504950495,43.48,202,10,256,325.0,15,288.64,24.1768,15.0,31.0,0.0,74.0,23.0,1014.0,3.0,0.0,38.3756,42.5391,1,0,0.3217821782178218,2
2243,75.4504,29.2227,29,17,0,73,31,1007,3,1,0,1,44.097,45.2291,2,1,1,0,1,0.2482517482517482,124.56,286,5,300,286.0,20,354.802,26.4832,27.0,12.0,0.0,83.0,68.0,1009.0,3.0,1.0,61.955,82.1064,1,0,0.1713286713286713,2
2244,62.9666,21.3401,17,22,2,75,33,1015,3,1,0,1,40.9714,32.4694,1,1,1,0,2,0.2086614173228346,108.16,254,7,300,254.0,16,0.0,0.0,16.0,13.0,2.0,83.0,41.0,1015.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2245,38.8512,17.414,18,16,0,65,40,1010,3,2,0,1,23.3197,24.6084,0,0,0,0,2,0.0581395348837209,107.14,258,10,283,295.0,12,413.386,42.3527,19.0,14.0,0.0,59.0,81.0,1011.0,3.0,0.0,9.42573,58.0883,1,1,0.2054263565891473,2
2246,28.3833,18.34,27,18,2,85,67,1016,3,1,0,0,28.3833,27.0959,0,0,0,0,2,0.0,0.0,348,1,300,348.0,23,186.993,20.8656,29.0,20.0,0.0,71.0,38.0,1014.0,3.0,0.0,12.0036,23.7444,1,1,0.132183908045977,2
2247,50.1772,29.7986,19,14,0,67,23,1019,3,1,0,1,26.8606,38.363,0,0,0,1,1,0.0661157024793388,184.62,363,9,300,363.0,13,0.0,0.0,15.0,9.0,0.0,87.0,74.0,1019.0,2.0,0.0,0.0,0.0,0,0,0.0,0
2248,23.6093,23.6093,17,20,1,66,78,1002,3,1,0,0,13.2751,14.8703,0,0,0,0,2,0.0057471264367816,33.33,174,10,262,174.0,10,288.64,288.64,15.0,12.0,0.0,78.0,84.0,1002.0,3.0,1.0,16.1432,42.5391,0,0,0.0689655172413793,2
2249,72.1185,45.5833,26,24,1,83,68,1009,2,2,0,1,32.1778,40.6538,0,1,0,0,0,0.100502512562814,46.51,199,2,255,197.0,19,0.0,0.0,26.0,22.0,0.0,80.0,97.0,1011.0,0.0,0.0,0.0,0.0,0,0,0.0,0
2250,72.1185,43.848,33,15,0,25,8,1012,3,1,0,1,22.5589,38.9143,0,1,0,0,0,0.111587982832618,76.47,233,8,300,233.0,13,0.0,0.0,25.0,21.0,0.0,47.0,7.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2251,24.9177,24.9177,22,9,1,60,11,1018,3,2,1,1,21.9917,16.5566,0,0,0,1,2,0.1032863849765258,146.67,213,10,268,327.0,5,160.701,160.701,22.0,4.0,3.0,55.0,45.0,1017.0,2.0,0.0,31.6084,59.0551,1,0,0.215962441314554,2
2252,26.8548,26.8548,18,22,0,83,4,1014,3,2,0,0,5.74843,21.9292,0,0,0,0,2,0.0030581039755351,33.33,327,10,289,368.0,10,70.8099,70.8099,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,12.6295,27.7096,1,1,0.1681957186544342,2
2253,62.9666,26.0915,30,5,0,35,0,1012,3,1,0,1,34.4715,29.9183,0,0,0,0,0,0.0,0.0,213,10,277,213.0,10,0.0,0.0,24.0,3.0,0.0,57.0,0.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2254,9.12361,8.62515,30,31,0,67,9,1008,3,1,0,1,0.2566,0.2238,0,0,0,0,2,0.0,0.0,297,9,300,297.0,18,87.0907,116.231,28.0,29.0,0.0,78.0,56.0,1010.0,3.0,1.0,22.9365,24.1757,1,0,0.2087542087542087,2
2255,74.1419,45.9018,14,21,1,90,63,1025,3,1,0,0,69.7446,38.0494,2,2,1,0,0,0.2520661157024793,72.62,242,10,299,242.0,7,0.0,0.0,13.0,18.0,3.0,91.0,69.0,1023.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2256,42.0114,23.417,22,9,0,85,28,1009,3,1,0,0,17.257,26.2645,0,0,0,0,0,0.0457516339869281,107.69,306,7,234,306.0,22,0.0,0.0,22.0,7.0,0.0,87.0,35.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2257,31.4101,22.2998,29,17,0,73,31,1007,3,1,0,1,45.4385,37.5745,1,1,0,0,2,0.1573426573426573,112.5,286,5,300,286.0,20,122.804,35.6363,27.0,12.0,0.0,83.0,68.0,1009.0,3.0,1.0,38.9943,34.7477,0,0,0.0664335664335664,2
2258,53.017,53.017,19,4,0,17,94,1018,3,2,0,1,0.2566,30.3221,0,0,0,0,0,0.0,0.0,114,3,124,113.0,13,0.0,0.0,25.0,5.0,0.0,12.0,97.0,1017.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2259,42.0114,42.0114,27,17,9,87,67,1007,1,1,0,1,39.8244,30.1287,2,2,2,0,0,0.2395833333333333,100.0,288,10,293,288.0,20,0.0,0.0,26.0,13.0,3.0,90.0,63.0,1009.0,2.0,0.0,0.0,0.0,0,0,0.0,0
2260,55.6003,43.7288,22,11,0,51,0,1010,3,2,1,1,44.0018,27.4583,1,0,1,0,2,0.127208480565371,240.0,283,5,288,280.0,18,441.988,19.0567,28.0,9.0,0.0,36.0,0.0,1010.0,3.0,0.0,48.9939,85.9906,1,1,0.0954063604240282,2
2261,74.1419,35.8553,33,4,0,44,49,1007,3,1,0,0,31.9185,59.914,0,0,0,0,0,0.0818965517241379,86.36,232,10,299,232.0,11,264.519,28.3481,30.0,9.0,0.0,55.0,24.0,1006.0,3.0,1.0,28.0079,18.1202,0,0,0.0517241379310344,2
2262,0.0,7.149,27,12,0,42,0,1015,3,1,0,1,0.5132,0.6714,0,0,0,0,2,0.0,0.0,131,10,243,131.0,19,58.5243,14.3043,26.0,15.0,0.0,48.0,0.0,1016.0,3.0,1.0,32.3012,27.5632,1,0,0.2671755725190839,2
2263,74.1419,32.3313,19,14,0,67,23,1019,3,1,0,1,57.4415,36.9978,3,3,2,0,0,0.2865013774104683,105.05,363,9,300,363.0,13,264.519,38.7514,15.0,9.0,0.0,87.0,74.0,1019.0,2.0,1.0,13.3611,9.9027,1,0,0.0413223140495867,2
2264,74.1419,39.2092,15,4,1,87,39,1009,3,2,1,0,31.4913,34.9702,0,0,1,0,0,0.1261261261261261,121.74,222,4,290,220.0,18,264.519,30.6016,16.0,11.0,1.0,79.0,71.0,1010.0,3.0,0.0,9.66,49.0315,1,0,0.0765765765765765,2
2265,58.7808,19.6565,26,20,1,87,87,1010,3,2,1,0,39.512,27.4652,0,1,0,0,1,0.0994475138121546,60.0,181,10,247,317.0,11,0.0,0.0,27.0,20.0,4.0,85.0,92.0,1008.0,2.0,0.0,0.0,0.0,0,0,0.0,0
2266,55.6003,19.671,17,11,0,76,87,1015,0,1,0,1,8.32438,27.0232,0,0,0,0,2,0.0210084033613445,71.43,238,10,300,238.0,8,441.988,28.4425,15.0,10.0,1.0,89.0,100.0,1015.0,3.0,1.0,13.18,47.0055,0,0,0.0336134453781512,2
2267,75.4504,41.961,27,12,0,42,0,1015,3,1,0,1,24.6344,38.4666,0,1,0,0,1,0.0763358778625954,32.26,131,10,243,131.0,19,0.0,0.0,26.0,15.0,0.0,48.0,0.0,1016.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2268,0.0,0.0,28,1,3,76,78,1012,2,1,0,1,5.6652,11.5923,0,0,0,0,2,0.0155440414507772,50.0,193,10,207,193.0,19,52.6447,52.6447,27.0,9.0,10.0,86.0,83.0,1011.0,1.0,0.0,27.8175,30.0707,0,0,0.0569948186528497,2
2269,29.9675,30.322,27,3,0,63,56,1010,3,2,1,1,27.0023,23.0997,0,0,0,0,1,0.094017094017094,88.0,234,10,271,325.0,9,0.0,0.0,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2270,55.6003,19.671,22,17,0,80,31,1016,3,2,1,0,22.614,27.0232,0,0,0,0,2,0.0,0.0,152,2,145,152.0,10,441.988,28.4425,26.0,16.0,0.0,59.0,28.0,1015.0,3.0,0.0,20.7557,47.0055,1,1,0.1907894736842105,2
2271,58.7808,40.2898,27,17,9,87,67,1007,1,1,0,1,39.512,34.9796,1,2,0,0,1,0.1666666666666666,71.64,288,10,293,288.0,20,0.0,0.0,26.0,13.0,3.0,90.0,63.0,1009.0,2.0,0.0,0.0,0.0,0,0,0.0,0
2272,0.0,0.0,14,11,1,74,78,1015,3,1,0,0,21.0868,34.0449,0,0,0,0,2,0.02734375,116.67,256,8,300,256.0,20,68.0699,68.0699,14.0,12.0,0.0,80.0,71.0,1016.0,3.0,0.0,13.7063,23.5731,1,0,0.140625,2
2273,75.4504,33.0998,29,15,3,78,47,1013,2,1,0,0,61.4144,44.1292,1,2,1,0,1,0.2644230769230769,71.43,208,10,291,208.0,11,354.802,46.1085,28.0,15.0,4.0,80.0,49.0,1011.0,2.0,0.0,25.8949,24.5498,1,0,0.1346153846153846,2
2274,19.7214,5.02028,19,20,0,63,8,1018,3,2,1,1,19.7214,5.3559,0,0,0,0,2,0.0,0.0,172,2,241,171.0,5,183.552,18.4434,19.0,11.0,2.0,60.0,5.0,1017.0,3.0,0.0,16.9747,34.103,1,0,0.2383720930232558,2
2275,12.3153,0.4476,19,4,0,17,94,1018,3,2,0,1,12.3153,0.4476,0,0,0,0,2,0.0,0.0,114,3,124,113.0,13,158.92,19.1738,25.0,5.0,0.0,12.0,97.0,1017.0,3.0,0.0,11.3777,36.2933,1,1,0.3245614035087719,2
2276,28.35,28.35,28,17,0,78,56,1008,3,1,0,1,27.382,24.6924,0,0,0,0,0,0.0222929936305732,53.85,314,8,300,314.0,18,0.0,0.0,26.0,13.0,0.0,88.0,49.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
2277,19.7214,16.209,27,15,5,67,19,1007,2,1,0,1,2.56331,5.3559,0,0,0,0,2,0.0,0.0,191,10,247,191.0,5,183.552,29.6321,24.0,11.0,0.0,81.0,18.0,1009.0,3.0,1.0,23.071,34.103,1,0,0.1675392670157068,2
2278,60.1022,51.1083,25,4,11,100,57,1008,1,2,1,0,34.1429,37.9844,0,0,0,0,1,0.0588235294117647,57.89,187,10,268,269.0,18,0.0,0.0,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,0.0,0.0,0,0,0.0,0
