total_score,total_balls,runs,balls,fours,sixes,strike_rate,match_id,batting_position,player_name,player_consistency,player_form,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue,opposition,season,result
277,300,75,105,4,1,71.43,464992,3,Kumar Sangakkara,72.1185,32.2675,30,16,0,63,25,1009,Excellent,1,day,0,32.1778,40.6538,3,1
277,300,44,51,2,0,86.27,464992,4,Mahela Jayawardene,60.1022,31.8842,30,16,0,63,25,1009,Excellent,1,day,0,55.6898,35.7069,3,1
277,300,17,17,0,0,100.0,464992,5,Chamara Kapugedera,24.3925,27.5998,30,16,0,63,25,1009,Excellent,1,day,0,23.1596,22.602,3,1
277,300,4,7,0,0,57.14,464992,6,Thilan Samaraweera,33.3753,26.3868,30,16,0,63,25,1009,Excellent,1,day,0,10.7207,10.5895,3,1
277,300,6,8,0,0,75.0,464992,7,Thisara Perera,55.6003,20.5994,30,16,0,63,25,1009,Excellent,1,day,0,30.1117,14.1388,3,1
277,300,36,22,1,1,163.64,464992,8,Angelo Mathews,75.4504,25.5084,30,16,0,63,25,1009,Excellent,1,day,0,41.4902,44.1292,3,1
277,300,2,4,0,0,50.0,464992,9,Rangana Herath,19.8964,11.1762,30,16,0,63,25,1009,Excellent,1,day,0,8.7246,9.3418,3,1
277,300,8,6,1,0,133.33,464992,10,Ajantha Mendis,19.7214,16.209,30,16,0,63,25,1009,Excellent,1,day,0,24.0614,21.3852,3,1
332,300,19,31,1,0,61.29,433560,1,Upul Tharanga,62.9666,27.6969,26,9,1,88,26,1012,Excellent,1,day,1,37.8024,17.6092,3,1
332,300,50,59,8,0,84.75,433560,2,Tillakaratne Dilshan,74.1419,42.7845,26,9,1,88,26,1012,Excellent,1,day,1,44.7208,34.4194,3,1
332,300,92,87,7,1,105.75,433560,3,Kumar Sangakkara,72.1185,32.2675,26,9,1,88,26,1012,Excellent,1,day,1,49.9258,55.4908,3,1
332,300,100,81,9,1,123.46,433560,4,Mahela Jayawardene,60.1022,31.8842,26,9,1,88,26,1012,Excellent,1,day,1,33.7254,61.5978,3,1
332,300,11,11,1,0,100.0,433560,5,Thisara Perera,55.6003,20.5994,26,9,1,88,26,1012,Excellent,1,day,1,33.593,20.0448,3,1
332,300,21,16,3,0,131.25,433560,6,Angelo Mathews,75.4504,25.5084,26,9,1,88,26,1012,Excellent,1,day,1,42.5605,29.0256,3,1
332,300,2,3,0,0,66.67,433560,7,Chamara Kapugedera,24.3925,27.5998,26,9,1,88,26,1012,Excellent,1,day,1,11.2418,11.1762,3,1
332,300,18,10,3,0,180.0,433560,8,Thilan Samaraweera,33.3753,26.3868,26,9,1,88,26,1012,Excellent,1,day,1,35.6986,35.1082,3,1
332,300,7,3,1,0,233.33,433560,9,Nuwan Kulasekara,38.8512,24.0802,26,9,1,88,26,1012,Excellent,1,day,1,26.9593,38.4728,3,1
266,300,33,43,6,0,76.74,433567,1,Upul Tharanga,62.9666,27.6969,26,3,0,82,12,1011,Excellent,2,night,0,30.7026,28.0572,3,0
266,300,41,55,5,0,74.55,433567,2,Tillakaratne Dilshan,74.1419,42.7845,26,3,0,82,12,1011,Excellent,2,night,0,41.6468,33.4671,3,0
266,300,49,61,2,1,80.33,433567,3,Kumar Sangakkara,72.1185,32.2675,26,3,0,82,12,1011,Excellent,2,night,0,56.1313,30.6193,3,0
266,300,2,10,0,0,20.0,433567,4,Mahela Jayawardene,60.1022,31.8842,26,3,0,82,12,1011,Excellent,2,night,0,32.6521,29.3352,3,0
266,300,1,4,0,0,25.0,433567,5,Thilan Samaraweera,33.3753,26.3868,26,3,0,82,12,1011,Excellent,2,night,0,34.4747,12.0704,3,0
266,300,57,78,5,0,73.08,433567,6,Chamara Silva,24.5617,46.3418,26,3,0,82,12,1011,Excellent,2,night,0,25.4465,19.7047,3,0
266,300,18,20,2,0,90.0,433567,7,Angelo Mathews,75.4504,25.5084,26,3,0,82,12,1011,Excellent,2,night,0,44.097,38.4666,3,0
266,300,8,6,1,0,133.33,433567,8,Thisara Perera,55.6003,20.5994,26,3,0,82,12,1011,Excellent,2,night,0,28.2778,24.3489,3,0
266,300,24,14,2,1,171.43,433567,9,Nuwan Kulasekara,38.8512,24.0802,26,3,0,82,12,1011,Excellent,2,night,0,20.2876,20.2064,3,0
266,300,4,10,0,0,40.0,433567,10,Rangana Herath,19.8964,11.1762,26,3,0,82,12,1011,Excellent,2,night,0,27.6254,5.2052,3,0
266,300,0,1,0,0,0.0,433567,11,Muttiah Muralitharan,0.0,12.3618,26,3,0,82,12,1011,Excellent,2,night,0,0.2566,8.4566,3,0
146,112,67,59,12,0,113.56,433571,1,Upul Tharanga,62.9666,27.6969,26,18,1,75,22,1010,Excellent,2,night,0,30.7026,46.0152,3,1
146,112,44,30,8,0,146.67,433571,2,Tillakaratne Dilshan,74.1419,42.7845,26,18,1,75,22,1010,Excellent,2,night,0,41.6468,41.1566,3,1
146,112,27,24,3,0,112.5,433571,3,Kumar Sangakkara,72.1185,32.2675,26,18,1,75,22,1010,Excellent,2,night,0,56.1313,28.7515,3,1
146,197,6,18,0,0,33.33,433577,1,Upul Tharanga,62.9666,27.6969,28,12,0,72,20,1009,Excellent,1,day,1,30.7026,24.5258,3,0
146,197,4,4,1,0,100.0,433577,2,Tillakaratne Dilshan,74.1419,42.7845,28,12,0,72,20,1009,Excellent,1,day,1,41.6468,32.0341,3,0
146,197,73,102,7,0,71.57,433577,3,Kumar Sangakkara,72.1185,32.2675,28,12,0,72,20,1009,Excellent,1,day,1,56.1313,35.9733,3,0
146,197,23,25,3,0,92.0,433577,4,Mahela Jayawardene,60.1022,31.8842,28,12,0,72,20,1009,Excellent,1,day,1,32.6521,31.1885,3,0
146,197,34,48,2,0,70.83,433577,5,Thilan Samaraweera,33.3753,26.3868,28,12,0,72,20,1009,Excellent,1,day,1,34.4747,25.4427,3,0
327,300,133,141,17,0,94.33,433583,1,Upul Tharanga,62.9666,27.6969,30,5,0,45,0,1008,Excellent,1,day,0,32.0613,49.9098,3,1
327,300,144,131,16,1,109.92,433583,2,Tillakaratne Dilshan,74.1419,42.7845,30,5,0,45,0,1008,Excellent,1,day,0,54.7206,102.045,3,1
327,300,3,5,0,0,60.0,433583,3,Thisara Perera,55.6003,20.5994,30,5,0,45,0,1008,Excellent,1,day,0,32.0968,33.6222,3,1
327,300,9,7,1,0,128.57,433583,4,Mahela Jayawardene,60.1022,31.8842,30,5,0,45,0,1008,Excellent,1,day,0,23.4835,23.5065,3,1
327,300,11,7,1,0,157.14,433583,5,Kumar Sangakkara,72.1185,32.2675,30,5,0,45,0,1008,Excellent,1,day,0,35.104,28.6729,3,1
327,300,0,1,0,0,0.0,433583,6,Angelo Mathews,75.4504,25.5084,30,5,0,45,0,1008,Excellent,1,day,0,24.8153,27.9644,3,1
327,300,4,2,1,0,200.0,433583,7,Chamara Silva,24.5617,46.3418,30,5,0,45,0,1008,Excellent,1,day,0,32.2926,32.1614,3,1
327,300,8,7,1,0,114.29,433583,8,Thilan Samaraweera,33.3753,26.3868,30,5,0,45,0,1008,Excellent,1,day,0,21.1864,23.2675,3,1
265,300,3,7,0,0,42.86,433594,1,Upul Tharanga,62.9666,27.6969,32,15,0,47,0,1006,Excellent,1,day,1,5.66803,24.1167,3,1
265,300,3,15,0,0,20.0,433594,2,Tillakaratne Dilshan,74.1419,42.7845,32,15,0,47,0,1006,Excellent,1,day,1,15.8621,40.629,3,1
265,300,111,128,12,2,86.72,433594,3,Kumar Sangakkara,72.1185,32.2675,32,15,0,47,0,1006,Excellent,1,day,1,50.0718,40.8657,3,1
265,300,66,90,6,0,73.33,433594,4,Mahela Jayawardene,60.1022,31.8842,32,15,0,47,0,1006,Excellent,1,day,1,90.4274,30.5283,3,1
265,300,41,35,4,0,117.14,433594,5,Angelo Mathews,75.4504,25.5084,32,15,0,47,0,1006,Excellent,1,day,1,36.7637,28.4227,3,1
265,300,5,8,0,0,62.5,433594,6,Thilan Samaraweera,33.3753,26.3868,32,15,0,47,0,1006,Excellent,1,day,1,16.1242,39.0077,3,1
265,300,3,5,0,0,60.0,433594,7,Chamara Silva,24.5617,46.3418,32,15,0,47,0,1006,Excellent,1,day,1,10.6936,22.1743,3,1
265,300,1,6,0,0,16.67,433594,8,Nuwan Kulasekara,38.8512,24.0802,32,15,0,47,0,1006,Excellent,1,day,1,17.9073,24.6084,3,1
265,300,6,4,0,1,150.0,433594,9,Lasith Malinga,35.5758,16.7592,32,15,0,47,0,1006,Excellent,1,day,1,25.6606,13.3835,3,1
265,300,7,3,0,1,233.33,433594,10,Muttiah Muralitharan,0.0,12.3618,32,15,0,47,0,1006,Excellent,1,day,1,38.7024,38.4728,3,1
265,300,0,2,0,0,0.0,433594,11,Ajantha Mendis,19.7214,16.209,32,15,0,47,0,1006,Excellent,1,day,1,0.2566,5.9602,3,1
231,237,102,122,12,1,83.61,433603,1,Upul Tharanga,62.9666,27.6969,27,10,0,85,35,1011,Excellent,2,night,0,30.7026,32.4694,3,1
231,237,108,115,10,2,93.91,433603,2,Tillakaratne Dilshan,74.1419,42.7845,27,10,0,85,35,1011,Excellent,2,night,0,41.6468,34.9702,3,1
220,287,30,31,4,1,96.77,433604,1,Upul Tharanga,62.9666,27.6969,27,6,1,86,14,1011,Excellent,2,night,0,30.7026,24.1167,3,1
220,287,73,93,10,1,78.49,433604,2,Tillakaratne Dilshan,74.1419,42.7845,27,6,1,86,14,1011,Excellent,2,night,0,41.6468,40.629,3,1
220,287,54,79,7,1,68.35,433604,3,Kumar Sangakkara,72.1185,32.2675,27,6,1,86,14,1011,Excellent,2,night,0,56.1313,40.8657,3,1
220,287,1,3,0,0,33.33,433604,4,Mahela Jayawardene,60.1022,31.8842,27,6,1,86,14,1011,Excellent,2,night,0,32.6521,30.5283,3,1
220,287,23,38,2,0,60.53,433604,5,Thilan Samaraweera,33.3753,26.3868,27,6,1,86,14,1011,Excellent,2,night,0,34.4747,39.0077,3,1
220,287,13,25,2,0,52.0,433604,6,Chamara Silva,24.5617,46.3418,27,6,1,86,14,1011,Excellent,2,night,0,25.4465,22.1743,3,1
220,287,14,18,1,1,77.78,433604,7,Angelo Mathews,75.4504,25.5084,27,6,1,86,14,1011,Excellent,2,night,0,44.097,28.4227,3,1
274,300,2,20,0,0,10.0,433606,1,Upul Tharanga,62.9666,27.6969,30,15,0,61,0,1008,Excellent,1,day,1,5.66803,29.9183,3,0
274,300,33,49,3,0,67.35,433606,2,Tillakaratne Dilshan,74.1419,42.7845,30,15,0,61,0,1008,Excellent,1,day,1,15.8621,38.0494,3,0
274,300,48,67,5,0,71.64,433606,3,Kumar Sangakkara,72.1185,32.2675,30,15,0,61,0,1008,Excellent,1,day,1,50.0718,38.9143,3,0
274,300,103,88,13,0,117.05,433606,4,Mahela Jayawardene,60.1022,31.8842,30,15,0,61,0,1008,Excellent,1,day,1,90.4274,37.9844,3,0
274,300,21,34,2,0,61.76,433606,5,Thilan Samaraweera,33.3753,26.3868,30,15,0,61,0,1008,Excellent,1,day,1,16.1242,29.6167,3,0
274,300,1,5,0,0,20.0,433606,6,Chamara Kapugedera,24.3925,27.5998,30,15,0,61,0,1008,Excellent,1,day,1,3.7356,20.5678,3,0
274,300,32,30,1,1,106.67,433606,7,Nuwan Kulasekara,38.8512,24.0802,30,15,0,61,0,1008,Excellent,1,day,1,17.9073,18.8785,3,0
274,300,22,9,3,1,244.44,433606,8,Thisara Perera,55.6003,20.5994,30,15,0,61,0,1008,Excellent,1,day,1,47.265,27.4583,3,0
121,162,1,2,0,0,50.0,474467,1,Tillakaratne Dilshan,74.1419,35.8553,17,17,2,92,98,1015,Excellent,2,day,1,24.584,34.9702,4,0
121,162,2,4,0,0,50.0,474467,2,Sanath Jayasuriya,0.0,8.659,17,17,2,92,98,1015,Excellent,2,day,1,8.7246,8.659,4,0
121,162,5,11,0,0,45.45,474467,3,Mahela Jayawardene,60.1022,32.2591,17,17,2,92,98,1015,Excellent,2,day,1,39.9604,31.8614,4,0
121,162,4,10,1,0,40.0,474467,4,Kumar Sangakkara,72.1185,43.848,17,17,2,92,98,1015,Excellent,2,day,1,35.2779,45.8996,4,0
121,162,19,48,1,0,39.58,474467,5,Thilina Kandamby,15.8255,15.7085,17,17,2,92,98,1015,Excellent,2,day,1,14.9542,11.028,4,0
121,162,16,16,3,0,100.0,474467,6,Angelo Mathews,75.4504,41.961,17,17,2,92,98,1015,Excellent,2,day,1,36.6616,40.6557,4,0
121,162,9,15,0,0,60.0,474467,7,Jeevan Mendis,31.4101,9.25055,17,17,2,92,98,1015,Excellent,2,day,1,13.4476,27.5218,4,0
121,162,5,14,0,0,35.71,474467,8,Nuwan Kulasekara,38.8512,24.018,17,17,2,92,98,1015,Excellent,2,day,1,24.4268,15.1969,4,0
121,162,24,27,3,0,88.89,474467,9,Suraj Randiv,22.8244,13.6036,17,17,2,92,98,1015,Excellent,2,day,1,24.695,20.1618,4,0
121,162,26,15,4,1,173.33,474467,10,Lasith Malinga,35.5758,24.4585,17,17,2,92,98,1015,Excellent,2,day,1,21.6739,24.1402,4,0
121,162,0,0,0,0,0.0,474467,11,Suranga Lakmal,23.6093,2.80801,17,17,2,92,98,1015,Excellent,2,day,1,6.63247,14.8703,4,0
309,300,144,150,14,0,96.0,474468,1,Mahela Jayawardene,60.1022,32.2591,17,5,0,64,75,1026,Excellent,1,day,0,80.9273,31.8614,4,1
309,300,9,9,2,0,100.0,474468,2,Tillakaratne Dilshan,74.1419,35.8553,17,5,0,64,75,1026,Excellent,1,day,0,19.4876,34.9702,4,1
309,300,5,7,0,0,71.43,474468,3,Dinesh Chandimal,58.7808,26.6489,17,5,0,64,75,1026,Excellent,1,day,0,13.3375,36.1303,4,1
309,300,69,85,5,0,81.18,474468,4,Kumar Sangakkara,72.1185,43.848,17,5,0,64,75,1026,Excellent,1,day,0,44.2414,45.8996,4,1
309,300,46,30,7,0,153.33,474468,5,Angelo Mathews,75.4504,41.961,17,5,0,64,75,1026,Excellent,1,day,0,124.484,40.6557,4,1
309,300,13,15,1,0,86.67,474468,6,Nuwan Kulasekara,38.8512,24.018,17,5,0,64,75,1026,Excellent,1,day,0,19.3108,15.1969,4,1
309,300,7,4,0,1,175.0,474468,7,Jeevan Mendis,31.4101,9.25055,17,5,0,64,75,1026,Excellent,1,day,0,16.9387,27.5218,4,1
249,290,79,77,9,0,102.6,474469,1,Mahela Jayawardene,60.1022,32.2591,21,6,0,66,39,1017,Excellent,2,day,0,33.0079,31.8614,4,1
249,290,3,6,0,0,50.0,474469,2,Tillakaratne Dilshan,74.1419,35.8553,21,6,0,66,39,1017,Excellent,2,day,0,27.3601,34.9702,4,1
249,290,105,126,11,2,83.33,474469,3,Dinesh Chandimal,58.7808,26.6489,21,6,0,66,39,1017,Excellent,2,day,0,61.1131,36.1303,4,1
249,290,25,47,2,0,53.19,474469,4,Kumar Sangakkara,72.1185,43.848,21,6,0,66,39,1017,Excellent,2,day,0,45.6066,45.8996,4,1
249,290,11,13,1,0,84.62,474469,5,Thilina Kandamby,15.8255,15.7085,21,6,0,66,39,1017,Excellent,2,day,0,18.0832,11.028,4,1
249,290,1,21,0,0,4.76,474469,6,Angelo Mathews,75.4504,41.961,21,6,0,66,39,1017,Excellent,2,day,0,22.6188,40.6557,4,1
174,262,9,12,1,0,75.0,474470,1,Mahela Jayawardene,60.1022,32.2591,17,20,1,66,78,1002,Excellent,1,day,0,15.7126,31.8614,4,0
174,262,0,4,0,0,0.0,474470,2,Tillakaratne Dilshan,74.1419,35.8553,17,20,1,66,78,1002,Excellent,1,day,0,0.2566,34.9702,4,0
174,262,0,5,0,0,0.0,474470,3,Dinesh Chandimal,58.7808,26.6489,17,20,1,66,78,1002,Excellent,1,day,0,14.5998,36.1303,4,0
174,262,75,107,7,0,70.09,474470,4,Kumar Sangakkara,72.1185,43.848,17,20,1,66,78,1002,Excellent,1,day,0,45.3208,45.8996,4,0
174,262,6,15,1,0,40.0,474470,5,Thilina Kandamby,15.8255,15.7085,17,20,1,66,78,1002,Excellent,1,day,0,9.0506,11.028,4,0
174,262,18,27,4,0,66.67,474470,6,Suraj Randiv,22.8244,13.6036,17,20,1,66,78,1002,Excellent,1,day,0,18.5858,20.1618,4,0
174,262,39,49,1,2,79.59,474470,7,Angelo Mathews,75.4504,41.961,17,20,1,66,78,1002,Excellent,1,day,0,37.8957,40.6557,4,0
174,262,11,29,1,0,37.93,474470,8,Jeevan Mendis,31.4101,9.25055,17,20,1,66,78,1002,Excellent,1,day,0,11.033,27.5218,4,0
174,262,5,7,1,0,71.43,474470,9,Nuwan Kulasekara,38.8512,24.018,17,20,1,66,78,1002,Excellent,1,day,0,13.3375,15.1969,4,0
174,262,0,4,0,0,0.0,474470,10,Lasith Malinga,35.5758,24.4585,17,20,1,66,78,1002,Excellent,1,day,0,0.2566,24.1402,4,0
174,262,1,3,0,0,33.33,474470,11,Suranga Lakmal,23.6093,2.80801,17,20,1,66,78,1002,Excellent,1,day,0,13.2751,14.8703,4,0
252,290,4,7,1,0,57.14,474471,1,Dimuth Karunaratne,26.6919,24.0456,17,22,0,68,10,1011,Excellent,2,day,0,10.7207,6.83652,4,0
252,290,4,6,0,0,66.67,474471,2,Tillakaratne Dilshan,74.1419,35.8553,17,22,0,68,10,1011,Excellent,2,day,0,8.32917,34.9702,4,0
252,290,48,75,3,0,64.0,474471,3,Kumar Sangakkara,72.1185,43.848,17,22,0,68,10,1011,Excellent,2,day,0,24.186,45.8996,4,0
252,290,9,15,0,0,60.0,474471,4,Mahela Jayawardene,60.1022,32.2591,17,22,0,68,10,1011,Excellent,2,day,0,12.6571,31.8614,4,0
252,290,54,64,5,2,84.38,474471,5,Dinesh Chandimal,58.7808,26.6489,17,22,0,68,10,1011,Excellent,2,day,0,24.5167,36.1303,4,0
252,290,62,64,6,0,96.88,474471,6,Angelo Mathews,75.4504,41.961,17,22,0,68,10,1011,Excellent,2,day,0,32.3942,40.6557,4,0
252,290,48,53,4,0,90.57,474471,7,Jeevan Mendis,31.4101,9.25055,17,22,0,68,10,1011,Excellent,2,day,0,35.9647,27.5218,4,0
252,290,4,4,0,0,100.0,474471,8,Nuwan Kulasekara,38.8512,24.018,17,22,0,68,10,1011,Excellent,2,day,0,13.0488,15.1969,4,0
252,290,0,0,0,0,0.0,474471,9,Suraj Randiv,22.8244,13.6036,17,22,0,68,10,1011,Excellent,2,day,0,0.2566,20.1618,4,0
252,290,6,2,0,1,300.0,474471,10,Lasith Malinga,35.5758,24.4585,17,22,0,68,10,1011,Excellent,2,day,0,27.5812,24.1402,4,0
252,290,0,0,0,0,0.0,474471,11,Dhammika Prasad,33.2246,0.2238,17,22,0,68,10,1011,Excellent,2,day,0,0.2566,34.0449,4,0
284,300,64,64,7,1,100.0,506208,1,Mahela Jayawardene,60.1022,32.2591,16,6,0,74,42,1022,Excellent,1,day,0,44.7882,24.6998,4,1
284,300,60,82,3,0,73.17,506208,2,Dimuth Karunaratne,26.6919,24.0456,16,6,0,74,42,1022,Excellent,1,day,0,44.4753,41.9497,4,1
284,300,6,9,0,0,66.67,506208,3,Tillakaratne Dilshan,74.1419,35.8553,16,6,0,74,42,1022,Excellent,1,day,0,13.0778,36.9978,4,1
284,300,20,30,1,0,66.67,506208,4,Thilina Kandamby,15.8255,15.7085,16,6,0,74,42,1022,Excellent,1,day,0,19.5038,18.8478,4,1
284,300,24,30,2,0,80.0,506208,5,Dinesh Chandimal,58.7808,26.6489,16,6,0,74,42,1022,Excellent,1,day,0,23.3526,22.5654,4,1
284,300,23,27,1,0,85.19,506208,6,Angelo Mathews,75.4504,41.961,16,6,0,74,42,1022,Excellent,1,day,0,13.5688,28.4956,4,1
284,300,34,26,3,1,130.77,506208,7,Jeevan Mendis,31.4101,9.25055,16,6,0,74,42,1022,Excellent,1,day,0,43.8017,42.6865,4,1
284,300,9,17,0,0,52.94,506208,8,Thisara Perera,55.6003,19.671,16,6,0,74,42,1022,Excellent,1,day,0,6.72327,8.87793,4,1
284,300,32,15,2,2,213.33,506208,9,Lasith Malinga,35.5758,24.4585,16,6,0,74,42,1022,Excellent,1,day,0,47.1574,33.2006,4,1
191,247,34,28,7,0,121.43,516206,1,Upul Tharanga,62.9666,41.4826,27,15,5,67,19,1007,Good,1,day,1,32.0613,24.5258,4,0
191,247,29,41,4,0,70.73,516206,2,Tillakaratne Dilshan,74.1419,35.8553,27,15,5,67,19,1007,Good,1,day,1,54.7206,32.0341,4,0
191,247,16,19,3,0,84.21,516206,3,Kumar Sangakkara,72.1185,43.848,27,15,5,67,19,1007,Good,1,day,1,35.104,35.9733,4,0
191,247,3,8,0,0,37.5,516206,4,Mahela Jayawardene,60.1022,32.2591,27,15,5,67,19,1007,Good,1,day,1,23.4835,31.1885,4,0
191,247,12,13,1,0,92.31,516206,5,Dinesh Chandimal,58.7808,26.6489,27,15,5,67,19,1007,Good,1,day,1,24.4179,34.9796,4,0
191,247,15,18,3,0,83.33,516206,6,Angelo Mathews,75.4504,41.961,27,15,5,67,19,1007,Good,1,day,1,24.8153,28.3293,4,0
191,247,2,6,0,0,33.33,516206,7,Jeevan Mendis,31.4101,9.25055,27,15,5,67,19,1007,Good,1,day,1,26.0201,13.9159,4,0
191,247,41,50,4,1,82.0,516206,8,Suraj Randiv,22.8244,13.6036,27,15,5,67,19,1007,Good,1,day,1,31.4576,19.4488,4,0
191,247,34,57,2,2,59.65,516206,9,Nuwan Kulasekara,38.8512,24.018,27,15,5,67,19,1007,Good,1,day,1,16.7357,28.3739,4,0
191,247,0,5,0,0,0.0,516206,10,Ajantha Mendis,19.7214,13.9564,27,15,5,67,19,1007,Good,1,day,1,2.56331,5.3559,4,0
191,247,0,2,0,0,0.0,516206,11,Suranga Lakmal,23.6093,2.80801,27,15,5,67,19,1007,Good,1,day,1,7.74727,0.4476,4,0
208,297,13,30,2,0,43.33,516207,1,Upul Tharanga,62.9666,41.4826,28,26,0,79,26,1010,Excellent,1,day,1,37.8024,24.5258,4,0
208,297,24,23,4,0,104.35,516207,2,Tillakaratne Dilshan,74.1419,35.8553,28,26,0,79,26,1010,Excellent,1,day,1,44.7208,32.0341,4,0
208,297,52,85,1,1,61.18,516207,3,Kumar Sangakkara,72.1185,43.848,28,26,0,79,26,1010,Excellent,1,day,1,49.9258,35.9733,4,0
208,297,17,30,1,0,56.67,516207,4,Mahela Jayawardene,60.1022,32.2591,28,26,0,79,26,1010,Excellent,1,day,1,33.7254,31.1885,4,0
208,297,1,4,0,0,25.0,516207,5,Dinesh Chandimal,58.7808,26.6489,28,26,0,79,26,1010,Excellent,1,day,1,21.3394,34.9796,4,0
208,297,35,62,1,0,56.45,516207,6,Angelo Mathews,75.4504,41.961,28,26,0,79,26,1010,Excellent,1,day,1,42.5605,28.3293,4,0
208,297,5,9,0,0,55.56,516207,7,Jeevan Mendis,31.4101,9.25055,28,26,0,79,26,1010,Excellent,1,day,1,11.2235,13.9159,4,0
208,297,34,31,3,1,109.68,516207,8,Nuwan Kulasekara,38.8512,24.018,28,26,0,79,26,1010,Excellent,1,day,1,26.9593,28.3739,4,0
208,297,0,2,0,0,0.0,516207,9,Lasith Malinga,35.5758,24.4585,28,26,0,79,26,1010,Excellent,1,day,1,11.5921,14.2842,4,0
208,297,9,13,0,0,69.23,516207,10,Rangana Herath,19.8964,9.8654,28,26,0,79,26,1010,Excellent,1,day,1,8.14218,12.1846,4,0
208,297,7,9,1,0,77.78,516207,11,Ajantha Mendis,19.7214,13.9564,28,26,0,79,26,1010,Excellent,1,day,1,9.59859,5.3559,4,0
286,300,111,139,12,0,79.86,516208,1,Upul Tharanga,62.9666,41.4826,27,23,0,80,47,1010,Excellent,1,day,0,37.8024,24.5258,4,1
286,300,55,59,4,0,93.22,516208,2,Tillakaratne Dilshan,74.1419,35.8553,27,23,0,80,47,1010,Excellent,1,day,0,44.7208,32.0341,4,1
286,300,49,37,3,2,132.43,516208,3,Kumar Sangakkara,72.1185,43.848,27,23,0,80,47,1010,Excellent,1,day,0,49.9258,35.9733,4,1
286,300,4,2,1,0,200.0,516208,4,Dinesh Chandimal,58.7808,26.6489,27,23,0,80,47,1010,Excellent,1,day,0,21.3394,34.9796,4,1
286,300,36,33,3,1,109.09,516208,5,Mahela Jayawardene,60.1022,32.2591,27,23,0,80,47,1010,Excellent,1,day,0,33.7254,31.1885,4,1
286,300,9,17,1,0,52.94,516208,6,Chamara Silva,24.5617,21.7959,27,23,0,80,47,1010,Excellent,1,day,0,12.3815,17.7695,4,1
286,300,1,3,0,0,33.33,516208,7,Jeevan Mendis,31.4101,9.25055,27,23,0,80,47,1010,Excellent,1,day,0,11.2235,13.9159,4,1
286,300,4,6,0,0,66.67,516208,8,Nuwan Kulasekara,38.8512,24.018,27,23,0,80,47,1010,Excellent,1,day,0,26.9593,28.3739,4,1
286,300,2,3,0,0,66.67,516208,9,Shaminda Eranga,13.5961,5.57108,27,23,0,80,47,1010,Excellent,1,day,0,6.46479,5.57108,4,1
286,300,1,1,0,0,100.0,516208,10,Lasith Malinga,35.5758,24.4585,27,23,0,80,47,1010,Excellent,1,day,0,11.5921,14.2842,4,1
132,232,8,22,1,0,36.36,516209,1,Upul Tharanga,62.9666,41.4826,29,17,3,72,25,1007,Good,1,day,1,30.7026,24.5258,4,0
132,232,12,15,2,0,80.0,516209,2,Tillakaratne Dilshan,74.1419,35.8553,29,17,3,72,25,1007,Good,1,day,1,41.6468,32.0341,4,0
132,232,31,56,1,0,55.36,516209,3,Kumar Sangakkara,72.1185,43.848,29,17,3,72,25,1007,Good,1,day,1,56.1313,35.9733,4,0
132,232,53,102,4,0,51.96,516209,4,Mahela Jayawardene,60.1022,32.2591,29,17,3,72,25,1007,Good,1,day,1,32.6521,31.1885,4,0
132,232,0,2,0,0,0.0,516209,5,Chamara Silva,24.5617,21.7959,29,17,3,72,25,1007,Good,1,day,1,25.4465,17.7695,4,0
132,232,6,6,0,0,100.0,516209,6,Angelo Mathews,75.4504,41.961,29,17,3,72,25,1007,Good,1,day,1,44.097,28.3293,4,0
132,232,7,19,1,0,36.84,516209,7,Nuwan Kulasekara,38.8512,24.018,29,17,3,72,25,1007,Good,1,day,1,20.2876,28.3739,4,0
132,232,1,6,0,0,16.67,516209,8,Shaminda Eranga,13.5961,5.57108,29,17,3,72,25,1007,Good,1,day,1,9.65222,5.57108,4,0
132,232,0,2,0,0,0.0,516209,9,Seekkuge Prasanna,24.9177,0.2238,29,17,3,72,25,1007,Good,1,day,1,11.3283,15.2392,4,0
132,232,0,2,0,0,0.0,516209,10,Lasith Malinga,35.5758,24.4585,29,17,3,72,25,1007,Good,1,day,1,16.9584,14.2842,4,0
132,232,0,0,0,0,0.0,516209,11,Ajantha Mendis,19.7214,13.9564,29,17,3,72,25,1007,Good,1,day,1,15.6938,5.3559,4,0
213,282,0,4,0,0,0.0,516210,1,Upul Tharanga,62.9666,41.4826,27,15,2,79,22,1009,Excellent,2,night,1,30.7026,24.5258,4,1
213,282,17,16,3,0,106.25,516210,2,Tillakaratne Dilshan,74.1419,35.8553,27,15,2,79,22,1009,Excellent,2,night,1,41.6468,32.0341,4,1
213,282,7,7,1,0,100.0,516210,3,Kumar Sangakkara,72.1185,43.848,27,15,2,79,22,1009,Excellent,2,night,1,56.1313,35.9733,4,1
213,282,71,119,6,0,59.66,516210,4,Mahela Jayawardene,60.1022,32.2591,27,15,2,79,22,1009,Excellent,2,night,1,32.6521,31.1885,4,1
213,282,63,71,8,1,88.73,516210,5,Chamara Silva,24.5617,21.7959,27,15,2,79,22,1009,Excellent,2,night,1,25.4465,17.7695,4,1
213,282,26,49,2,0,53.06,516210,6,Angelo Mathews,75.4504,41.961,27,15,2,79,22,1009,Excellent,2,night,1,44.097,28.3293,4,1
