economy,deliveries,wickets_taken,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,batting_inning,bowling_session,toss,bowling_venue,bowling_opposition,season
2.71,42,2,288.64,29.1952,30,14,0,28,26,1013,3,2,0,1,12.2098,27.7057,15
4.4,60,1,70.8099,16.1549,30,14,0,28,26,1013,3,2,0,1,18.9972,17.8893,15
3.0,42,2,158.92,27.0786,30,14,0,28,26,1013,3,2,0,1,13.0119,22.5503,15
8.0,18,0,50.2655,0.0,30,14,0,28,26,1013,3,2,0,1,16.3617,8.2662,15
3.23,39,3,73.8808,0.0,30,14,0,28,26,1013,3,2,0,1,12.2017,25.429,15
3.7,60,2,413.386,0.0,25,15,1,43,40,1015,3,2,0,1,20.4915,29.248,15
4.82,56,2,288.64,29.1952,25,15,1,43,40,1015,3,2,0,1,12.2098,21.4066,15
5.5,60,2,158.92,27.0786,25,15,1,43,40,1015,3,2,0,1,13.0119,20.5814,15
4.75,24,0,50.2655,0.0,25,15,1,43,40,1015,3,2,0,1,16.3617,30.0008,15
4.17,36,1,70.8099,16.1549,25,15,1,43,40,1015,3,2,0,1,18.9972,30.9769,15
4.0,60,1,73.8808,0.0,25,15,1,43,40,1015,3,2,0,1,12.2017,24.0625,15
3.4,30,1,413.386,0.0,28,9,1,40,20,1014,3,0,0,0,24.2838,29.9097,15
3.5,24,0,288.64,29.1952,28,9,1,40,20,1014,3,0,0,0,19.037,27.7057,15
2.5,12,0,30.0292,14.7496,28,9,1,40,20,1014,3,0,0,0,9.3695,9.9149,15
4.0,6,0,92.2034,19.6637,28,9,1,40,20,1014,3,0,0,0,2.2381,2.3812,15
6.67,9,0,70.8099,16.1549,28,9,1,40,20,1014,3,0,0,0,20.101,17.8893,15
7.3,60,2,413.386,0.0,30,21,0,22,6,1011,3,1,0,0,24.2838,29.248,15
6.7,60,2,288.64,29.1952,30,21,0,22,6,1011,3,1,0,0,19.037,21.4066,15
5.0,24,0,50.2655,0.0,30,21,0,22,6,1011,3,1,0,0,8.6739,30.0008,15
6.5,60,1,158.92,27.0786,30,21,0,22,6,1011,3,1,0,0,23.3538,20.5814,15
7.29,42,0,70.8099,16.1549,30,21,0,22,6,1011,3,1,0,0,20.101,30.9769,15
5.22,54,1,73.8808,0.0,30,21,0,22,6,1011,3,1,0,0,10.331,24.0625,15
4.29,42,1,413.386,0.0,21,26,0,62,46,1016,3,2,0,0,24.2838,29.9097,15
3.83,36,1,288.64,29.1952,21,26,0,62,46,1016,3,2,0,0,19.037,27.7057,15
3.71,42,2,70.8099,16.1549,21,26,0,62,46,1016,3,2,0,0,20.101,17.8893,15
9.0,12,0,30.0292,14.7496,21,26,0,62,46,1016,3,2,0,0,9.3695,9.9149,15
5.0,60,3,48.4599,0.0,21,26,0,62,46,1016,3,2,0,0,9.28663,9.80237,15
2.22,27,3,73.8808,0.0,21,26,0,62,46,1016,3,2,0,0,10.331,25.429,15
4.0,30,0,413.386,0.0,22,55,0,64,18,1010,3,1,0,0,10.0773,81.6954,15
4.83,36,0,288.64,29.1952,22,55,0,64,18,1010,3,1,0,0,12.7326,41.0215,15
4.5,12,0,92.2034,19.6637,22,55,0,64,18,1010,3,1,0,0,10.9029,36.7886,15
7.29,42,0,48.4599,0.0,22,55,0,64,18,1010,3,1,0,0,17.1962,42.1609,15
4.38,48,1,87.0907,6.7311,22,55,0,64,18,1010,3,1,0,0,16.374,52.191,15
3.8,30,1,73.8808,0.0,22,55,0,64,18,1010,3,1,0,0,9.9382,71.099,15
11.25,8,0,0.0,4.7638,22,55,0,64,18,1010,3,1,0,0,4.236,4.4852,15
7.6,60,1,413.386,0.0,28,19,0,63,1,1011,3,2,0,1,24.8839,81.6954,15
7.71,42,2,288.64,29.1952,28,19,0,63,1,1011,3,2,0,1,10.0022,41.0215,15
5.25,48,1,92.2034,19.6637,28,19,0,63,1,1011,3,2,0,1,17.3477,36.7886,15
5.75,24,0,0.0,0.0,28,19,0,63,1,1011,3,2,0,1,9.0912,9.5972,15
5.1,60,1,87.0907,6.7311,28,19,0,63,1,1011,3,2,0,1,21.4064,52.191,15
4.75,24,1,70.8099,16.1549,28,19,0,63,1,1011,3,2,0,1,8.5348,27.7096,15
5.29,42,0,73.8808,0.0,28,19,0,63,1,1011,3,2,0,1,15.2488,71.099,15
3.83,36,0,288.64,29.1952,19,5,0,81,12,1012,3,1,0,0,11.898,41.0215,15
6.13,48,1,52.6447,0.0,19,5,0,81,12,1012,3,1,0,0,18.3214,30.0707,15
3.75,24,1,0.0,0.0,19,5,0,81,12,1012,3,1,0,0,7.9784,19.9617,15
5.5,36,0,87.0907,6.7311,19,5,0,81,12,1012,3,1,0,0,35.157,52.191,15
5.0,42,0,70.8099,16.1549,19,5,0,81,12,1012,3,1,0,0,14.9706,27.7096,15
8.0,6,0,92.2034,19.6637,19,5,0,81,12,1012,3,1,0,0,11.6075,36.7886,15
7.4,60,0,413.386,0.0,23,24,0,60,0,1014,3,2,0,0,24.6057,81.6954,15
10.43,42,2,52.6447,0.0,23,24,0,60,0,1014,3,2,0,0,11.3237,30.0707,15
6.9,60,1,0.0,0.0,23,24,0,60,0,1014,3,2,0,0,23.9102,19.9617,15
6.0,18,0,92.2034,19.6637,23,24,0,60,0,1014,3,2,0,0,9.0913,36.7886,15
7.75,48,0,87.0907,6.7311,23,24,0,60,0,1014,3,2,0,0,20.1297,52.191,15
5.5,60,2,70.8099,16.1549,23,24,0,60,0,1014,3,2,0,0,12.6295,27.7096,15
8.0,12,0,73.8808,0.0,23,24,0,60,0,1014,3,2,0,0,5.3107,71.099,15
7.1,60,3,288.64,29.1952,28,6,0,46,47,1013,3,2,0,1,10.2603,41.0215,15
8.57,42,0,52.6447,0.0,28,6,0,46,47,1013,3,2,0,1,18.4481,30.0707,15
8.75,48,2,0.0,0.0,28,6,0,46,47,1013,3,2,0,1,11.9676,19.9617,15
6.0,24,0,92.2034,19.6637,28,6,0,46,47,1013,3,2,0,1,16.2822,36.7886,15
7.17,36,0,70.8099,16.1549,28,6,0,46,47,1013,3,2,0,1,14.68,27.7096,15
6.1,60,1,48.4599,0.0,28,6,0,46,47,1013,3,2,0,1,22.7974,42.1609,15
9.2,30,0,73.8808,0.0,28,6,0,46,47,1013,3,2,0,1,13.6939,71.099,15
5.63,48,2,288.64,29.1952,31,5,0,46,45,1010,3,2,0,1,18.6388,44.1083,15
9.25,48,1,52.6447,0.0,31,5,0,46,45,1010,3,2,0,1,27.8175,26.3492,15
7.88,48,0,441.988,13.2901,31,5,0,46,45,1010,3,2,0,1,29.0246,51.752,15
5.4,30,0,70.8099,16.1549,31,5,0,46,45,1010,3,2,0,1,12.2211,11.6607,15
5.38,48,1,87.0907,6.7311,31,5,0,46,45,1010,3,2,0,1,44.1662,13.7674,15
4.0,60,1,73.8808,0.0,31,5,0,46,45,1010,3,2,0,1,19.8763,23.0978,15
7.33,18,0,39.0088,18.6629,31,5,0,46,45,1010,3,2,0,1,7.5487,11.8319,15
4.93,45,4,413.386,0.0,29,10,3,73,32,1010,2,1,0,0,15.7275,31.7433,15
4.75,48,2,288.64,29.1952,29,10,3,73,32,1010,2,1,0,0,9.742,44.1083,15
4.7,60,2,0.0,26.1103,29,10,3,73,32,1010,2,1,0,0,12.0731,17.5782,15
7.0,12,0,441.988,13.2901,29,10,3,73,32,1010,2,1,0,0,10.2339,51.752,15
8.0,12,0,73.8808,0.0,29,10,3,73,32,1010,2,1,0,0,5.3107,23.0978,15
3.3,60,2,160.701,44.7612,29,10,3,73,32,1010,2,1,0,0,11.0995,11.7109,15
4.6,30,0,63.9646,13.1172,29,10,3,73,32,1010,2,1,0,0,10.4946,11.0747,15
5.7,60,0,594.115,0.0,18,15,0,63,13,1015,3,2,0,1,35.5419,68.7139,16
5.1,60,1,288.64,38.6801,18,15,0,63,13,1015,3,2,0,1,29.426,41.0215,16
5.4,60,2,158.92,19.1738,18,15,0,63,13,1015,3,2,0,1,29.6271,13.2492,16
6.4,60,0,73.8808,33.1899,18,15,0,63,13,1015,3,2,0,1,28.6769,71.099,16
7.2,60,1,160.701,11.1811,18,15,0,63,13,1015,3,2,0,1,43.1486,25.6407,16
7.0,60,2,594.115,0.0,17,30,0,77,100,1010,3,2,0,1,35.5419,93.0253,16
7.2,60,1,288.64,38.6801,17,30,0,77,100,1010,3,2,0,1,29.426,45.2125,16
7.3,60,1,158.92,19.1738,17,30,0,77,100,1010,3,2,0,1,29.6271,36.2933,16
6.0,54,1,441.988,24.4172,17,30,0,77,100,1010,3,2,0,1,52.0183,85.9906,16
5.13,48,0,39.0088,7.3059,17,30,0,77,100,1010,3,2,0,1,28.6769,21.6974,16
2.33,18,1,73.8808,33.1899,17,30,0,77,100,1010,3,2,0,1,28.6769,19.6586,16
5.29,59,1,594.115,0.0,15,31,0,78,43,1019,3,1,0,0,22.6639,92.8711,16
4.8,60,1,288.64,38.6801,15,31,0,78,43,1019,3,1,0,0,38.3756,52.63,16
6.0,60,3,158.92,19.1738,15,31,0,78,43,1019,3,1,0,0,15.3095,32.8564,16
5.38,48,1,441.988,24.4172,15,31,0,78,43,1019,3,1,0,0,29.0691,80.4983,16
3.8,30,0,73.8808,33.1899,15,31,0,78,43,1019,3,1,0,0,9.9382,10.4887,16
2.0,6,0,39.0088,7.3059,15,31,0,78,43,1019,3,1,0,0,10.2339,6.5329,16
3.0,6,0,92.2034,42.0215,15,31,0,78,43,1019,3,1,0,0,4.7544,2.2347,16
5.67,54,1,594.115,0.0,28,21,0,79,47,1007,3,1,0,1,26.8562,37.2646,16
5.78,54,0,158.92,19.1738,28,21,0,79,47,1007,3,1,0,1,32.748,22.5503,16
6.1,60,1,140.869,0.0,28,21,0,79,47,1007,3,1,0,1,22.7974,29.7032,16
8.88,52,0,0.0,0.0,28,21,0,79,47,1007,3,1,0,1,23.1518,24.4032,16
6.5,12,0,39.0088,7.3059,28,21,0,79,47,1007,3,1,0,1,7.827,18.5235,16
9.0,12,0,0.0,18.8982,28,21,0,79,47,1007,3,1,0,1,5.5889,5.9097,16
6.43,42,2,73.8808,33.1899,28,21,0,79,47,1007,3,1,0,1,11.3666,25.429,16
5.67,18,0,594.115,0.0,29,21,0,75,47,1010,3,2,0,1,26.8562,37.2646,16
2.57,42,1,158.92,19.1738,29,21,0,75,47,1010,3,2,0,1,32.748,22.5503,16
4.6,30,0,79.9514,0.0,29,21,0,75,47,1010,3,2,0,1,10.4946,70.245,16
5.2,60,4,87.0907,38.5497,29,21,0,75,47,1010,3,2,0,1,7.8586,20.8502,16
3.0,30,1,73.8808,33.1899,29,21,0,75,47,1010,3,2,0,1,11.3666,25.429,16
9.0,6,1,39.0088,7.3059,29,21,0,75,47,1010,3,2,0,1,7.827,18.5235,16
5.63,16,3,39.3799,0.0,29,21,0,75,47,1010,3,2,0,1,2.7578,16.0449,16
7.89,54,1,594.115,0.0,31,34,0,62,4,1008,3,2,0,1,48.2943,37.2646,16
4.67,36,1,158.92,19.1738,31,34,0,62,4,1008,3,2,0,1,12.5935,22.5503,16
4.86,42,0,79.9514,0.0,31,34,0,62,4,1008,3,2,0,1,34.6955,70.245,16
7.3,60,1,87.0907,38.5497,31,34,0,62,4,1008,3,2,0,1,20.1315,20.8502,16
6.29,42,2,39.3799,0.0,31,34,0,62,4,1008,3,2,0,1,14.431,16.0449,16
5.3,60,2,73.8808,33.1899,31,34,0,62,4,1008,3,2,0,1,17.0248,25.429,16
5.0,6,0,39.0088,7.3059,31,34,0,62,4,1008,3,2,0,1,9.6478,18.5235,16
4.5,24,0,594.115,0.0,28,26,0,75,34,1010,3,1,0,1,48.2943,37.2646,16
11.0,12,0,0.0,0.0,28,26,0,75,34,1010,3,1,0,1,6.1453,6.4957,16
6.4,30,1,79.9514,0.0,28,26,0,75,34,1010,3,1,0,1,34.6955,70.245,16
5.86,42,1,73.8808,33.1899,28,26,0,75,34,1010,3,1,0,1,17.0248,25.429,16
6.67,36,3,39.3799,0.0,28,26,0,75,34,1010,3,1,0,1,14.431,16.0449,16
13.5,20,1,87.0907,38.5497,28,26,0,75,34,1010,3,1,0,1,20.1315,20.8502,16
8.0,12,0,39.0088,7.3059,28,26,0,75,34,1010,3,1,0,1,9.6478,18.5235,16
4.4,60,2,594.115,0.0,28,28,0,75,5,1010,3,1,0,0,48.2943,37.2646,16
8.33,18,0,413.386,36.1445,28,28,0,75,5,1010,3,1,0,0,31.8562,29.9097,16
5.75,24,1,73.8808,33.1899,28,28,0,75,5,1010,3,1,0,0,17.0248,25.429,16
4.7,60,4,140.869,0.0,28,28,0,75,5,1010,3,1,0,0,7.68472,29.7032,16
7.3,37,0,39.3799,0.0,28,28,0,75,5,1010,3,1,0,0,14.431,16.0449,16
4.0,24,0,79.9514,0.0,28,28,0,75,5,1010,3,1,0,0,34.6955,70.245,16
2.0,6,0,39.0088,7.3059,28,28,0,75,5,1010,3,1,0,0,9.6478,18.5235,16
6.5,48,0,594.115,0.0,24,6,2,93,44,1010,3,1,1,0,43.6984,93.0253,16
7.17,36,0,0.0,0.0,24,6,2,93,44,1010,3,1,1,0,14.68,37.6275,16
4.5,12,0,354.802,0.0,24,6,2,93,44,1010,3,1,1,0,35.1855,82.1064,16
9.0,12,0,441.988,24.4172,24,6,2,93,44,1010,3,1,1,0,29.0246,85.9906,16
10.5,36,0,87.0907,38.5497,24,6,2,93,44,1010,3,1,1,0,44.1662,18.4122,16
7.24,29,0,39.3799,0.0,24,6,2,93,44,1010,3,1,1,0,11.9299,29.8576,16
6.13,48,0,594.115,0.0,24,4,0,86,34,1008,3,1,1,0,49.9731,93.0253,16
5.05,38,0,0.0,0.0,24,4,0,86,34,1008,3,1,1,0,30.2256,37.6275,16
3.67,18,0,354.802,0.0,24,4,0,86,34,1008,3,1,1,0,45.6636,82.1064,16
6.43,42,0,79.9514,0.0,24,4,0,86,34,1008,3,1,1,0,31.243,40.9889,16
5.4,60,6,140.869,0.0,24,4,0,86,34,1008,3,1,1,0,21.5888,32.885,16
3.9,60,1,63.9646,10.3331,24,4,0,86,34,1008,3,1,1,0,34.2542,64.0298,16
5.0,30,1,594.115,0.0,23,9,0,83,15,1007,3,1,1,1,49.9731,93.0253,16
4.29,49,1,0.0,0.0,23,9,0,83,15,1007,3,1,1,1,30.2256,37.6275,16
5.9,60,0,79.9514,0.0,23,9,0,83,15,1007,3,1,1,1,31.243,40.9889,16
5.67,18,0,354.802,0.0,23,9,0,83,15,1007,3,1,1,1,45.6636,82.1064,16
3.8,60,2,140.869,0.0,23,9,0,83,15,1007,3,1,1,1,21.5888,32.885,16
4.78,54,0,63.9646,10.3331,23,9,0,83,15,1007,3,1,1,1,34.2542,64.0298,16
8.2,60,1,594.115,0.0,29,9,0,82,62,1007,3,2,0,0,60.7292,93.0253,16
9.5,48,1,0.0,0.0,29,9,0,82,62,1007,3,2,0,0,21.4134,37.6275,16
4.0,36,2,354.802,0.0,29,9,0,82,62,1007,3,2,0,0,61.955,82.1064,16
7.22,54,0,0.0,0.0,29,9,0,82,62,1007,3,2,0,0,41.8267,44.0904,16
6.8,60,1,140.869,0.0,29,9,0,82,62,1007,3,2,0,0,25.2212,32.885,16
9.5,12,0,39.3799,0.0,29,9,0,82,62,1007,3,2,0,0,14.2384,29.8576,16
7.2,30,0,63.9646,10.3331,29,9,0,82,62,1007,3,2,0,0,27.1061,64.0298,16
4.38,48,1,594.115,0.0,27,7,1,91,57,1010,3,1,1,1,60.7292,93.0253,16
5.71,42,1,0.0,0.0,27,7,1,91,57,1010,3,1,1,1,21.4134,37.6275,16
4.9,60,0,140.869,0.0,27,7,1,91,57,1010,3,1,1,1,25.2212,32.885,16
4.67,18,0,354.802,0.0,27,7,1,91,57,1010,3,1,1,1,61.955,82.1064,16
4.0,60,1,0.0,0.0,27,7,1,91,57,1010,3,1,1,1,41.8267,44.0904,16
7.0,24,0,63.9646,10.3331,27,7,1,91,57,1010,3,1,1,1,27.1061,64.0298,16
6.44,27,1,39.3799,0.0,27,7,1,91,57,1010,3,1,1,1,14.2384,29.8576,16
4.7,60,2,288.64,28.8198,34,14,0,49,0,1005,3,2,0,1,16.3982,52.63,17
6.13,48,1,0.0,0.0,34,14,0,49,0,1005,3,2,0,1,18.3214,24.3074,17
6.38,48,1,140.869,28.9678,34,14,0,49,0,1005,3,2,0,1,18.5996,44.9196,17
8.5,48,1,441.988,24.7213,34,14,0,49,0,1005,3,2,0,1,26.7226,80.4983,17
4.7,60,1,48.4599,0.0,34,14,0,49,0,1005,3,2,0,1,20.85,28.4438,17
4.67,36,0,63.9646,59.4912,34,14,0,49,0,1005,3,2,0,1,12.5935,31.699,17
4.2,60,1,288.64,28.8198,34,16,0,43,0,1007,3,2,0,0,18.3711,52.63,17
5.7,60,4,0.0,0.0,34,16,0,43,0,1007,3,2,0,0,11.9921,24.3074,17
4.89,54,1,48.4599,0.0,34,16,0,43,0,1007,3,2,0,0,22.3806,28.4438,17
3.4,60,2,441.988,24.7213,34,16,0,43,0,1007,3,2,0,0,16.8818,80.4983,17
3.33,54,0,140.869,28.9678,34,16,0,43,0,1007,3,2,0,0,34.3236,44.9196,17
4.5,12,0,63.9646,59.4912,34,16,0,43,0,1007,3,2,0,0,9.0913,31.699,17
5.0,42,1,0.0,0.0,30,12,0,71,0,1010,3,1,1,1,11.9921,24.3074,17
3.3,60,0,79.9514,82.2144,30,12,0,71,0,1010,3,1,1,1,39.1962,28.0594,17
5.7,60,0,140.869,28.9678,30,12,0,71,0,1010,3,1,1,1,34.3236,44.9196,17
4.53,57,1,48.4599,0.0,30,12,0,71,0,1010,3,1,1,1,22.3806,28.4438,17
6.0,12,0,63.9646,59.4912,30,12,0,71,0,1010,3,1,1,1,9.0913,31.699,17
5.5,24,1,441.988,24.7213,30,12,0,71,0,1010,3,1,1,1,16.8818,80.4983,17
3.57,42,0,288.64,28.8198,30,10,0,55,0,1010,3,1,0,1,21.8667,52.63,17
5.4,30,1,0.0,0.0,30,10,0,55,0,1010,3,1,0,1,11.051,24.3074,17
3.63,48,1,140.869,28.9678,30,10,0,55,0,1010,3,1,0,1,15.5394,44.9196,17
4.4,60,1,160.701,23.5276,30,10,0,55,0,1010,3,1,0,1,31.6084,59.0551,17
4.0,24,0,441.988,24.7213,30,10,0,55,0,1010,3,1,0,1,25.0018,80.4983,17
6.8,30,0,63.9646,59.4912,30,10,0,55,0,1010,3,1,0,1,12.0247,31.699,17
3.25,24,0,79.9514,82.2144,32,14,0,54,0,1009,3,1,0,1,7.7002,28.0594,17
5.25,24,0,0.0,35.47,32,14,0,54,0,1009,3,1,0,1,8.813,9.3042,17
4.74,38,1,48.4599,0.0,32,14,0,54,0,1009,3,1,0,1,13.3395,28.4438,17
9.0,12,0,441.988,24.7213,32,14,0,54,0,1009,3,1,0,1,25.0018,80.4983,17
5.25,24,0,160.701,23.5276,32,14,0,54,0,1009,3,1,0,1,31.6084,59.0551,17
1.3,60,4,288.64,28.8198,25,5,0,12,97,1017,3,2,0,1,6.50238,45.2125,17
1.6,30,1,354.802,21.0905,25,5,0,12,97,1017,3,2,0,1,8.4081,82.1064,17
3.7,60,2,158.92,30.3373,25,5,0,12,97,1017,3,2,0,1,11.3777,36.2933,17
6.69,26,1,441.988,24.7213,25,5,0,12,97,1017,3,2,0,1,10.3936,85.9906,17
1.4,30,1,140.869,28.9678,25,5,0,12,97,1017,3,2,0,1,8.269,32.885,17
4.0,24,1,70.8099,0.0,25,5,0,12,97,1017,3,2,0,1,8.1175,24.4163,17
2.25,24,0,354.802,21.0905,19,5,0,57,15,1019,3,2,0,1,7.1438,82.1064,17
8.88,48,0,288.64,28.8198,19,5,0,57,15,1019,3,2,0,1,21.3816,45.2125,17
10.0,48,3,441.988,24.7213,19,5,0,57,15,1019,3,2,0,1,9.33963,85.9906,17
10.6,60,0,158.92,30.3373,19,5,0,57,15,1019,3,2,0,1,29.0569,36.2933,17
5.1,60,0,140.869,28.9678,19,5,0,57,15,1019,3,2,0,1,21.4064,32.885,17
7.0,54,1,70.8099,0.0,19,5,0,57,15,1019,3,2,0,1,21.6722,24.4163,17
10.0,6,0,73.8808,30.1666,19,5,0,57,15,1019,3,2,0,1,3.0727,19.6586,17
4.0,30,0,288.64,28.8198,25,11,0,65,0,1018,3,1,0,0,10.0773,45.2125,17
7.4,43,1,140.869,28.9678,25,11,0,65,0,1018,3,1,0,0,17.7083,32.885,17
10.0,18,0,354.802,21.0905,25,11,0,65,0,1018,3,1,0,0,8.6615,82.1064,17
8.25,24,0,70.8099,0.0,25,11,0,65,0,1018,3,1,0,0,10.4822,24.4163,17
3.33,18,0,158.92,30.3373,25,11,0,65,0,1018,3,1,0,0,5.8795,36.2933,17
5.0,30,1,441.988,24.7213,25,11,0,65,0,1018,3,1,0,0,10.7728,85.9906,17
7.5,24,0,73.8808,30.1666,25,11,0,65,0,1018,3,1,0,0,10.0649,19.6586,17
12.0,6,0,39.0088,35.8898,25,11,0,65,0,1018,3,1,0,0,3.3509,21.6974,17
7.0,60,1,288.64,28.8198,27,4,0,40,0,1015,3,2,0,1,58.5641,27.7057,17
6.7,60,0,140.869,28.9678,27,4,0,40,0,1015,3,2,0,1,35.6429,29.7032,17
4.3,60,2,441.988,24.7213,27,4,0,40,0,1015,3,2,0,1,48.9939,17.7583,17
5.1,60,0,79.9514,82.2144,27,4,0,40,0,1015,3,2,0,1,16.6838,70.245,17
6.0,18,0,39.3799,20.0365,27,4,0,40,0,1015,3,2,0,1,24.1885,16.0449,17
5.29,42,3,73.8808,30.1666,27,4,0,40,0,1015,3,2,0,1,11.0857,25.429,17
6.67,54,0,288.64,28.8198,28,8,0,38,0,1015,3,2,0,0,58.5641,44.1083,17
6.6,60,2,158.92,30.3373,28,8,0,38,0,1015,3,2,0,0,12.5698,18.5291,17
4.0,60,1,140.869,28.9678,28,8,0,38,0,1015,3,2,0,0,35.6429,24.9356,17
6.67,54,3,441.988,24.7213,28,8,0,38,0,1015,3,2,0,0,48.9939,51.752,17
7.6,30,1,73.8808,30.1666,28,8,0,38,0,1015,3,2,0,0,11.0857,23.0978,17
7.29,42,0,39.3799,20.0365,28,8,0,38,0,1015,3,2,0,0,24.1885,26.7034,17
3.29,42,0,288.64,28.8198,27,9,0,39,0,1014,3,2,0,0,58.5641,27.7057,17
3.5,48,3,158.92,30.3373,27,9,0,39,0,1014,3,2,0,0,12.5698,22.5503,17
4.13,48,4,441.988,24.7213,27,9,0,39,0,1014,3,2,0,0,48.9939,17.7583,17
4.5,60,0,140.869,28.9678,27,9,0,39,0,1014,3,2,0,0,35.6429,29.7032,17
5.7,60,2,87.0907,20.9322,27,9,0,39,0,1014,3,2,0,0,12.6086,20.8502,17
4.0,6,0,73.8808,30.1666,27,9,0,39,0,1014,3,2,0,0,11.0857,25.429,17
3.0,42,3,288.64,28.8198,27,9,0,36,2,1011,3,2,0,0,58.5641,44.1083,17
1.2,30,2,79.9514,82.2144,27,9,0,36,2,1011,3,2,0,0,16.6838,9.37722,17
4.5,36,2,441.988,24.7213,27,9,0,36,2,1011,3,2,0,0,48.9939,51.752,17
4.0,36,2,87.0907,20.9322,27,9,0,36,2,1011,3,2,0,0,12.6086,13.7674,17
3.22,54,0,288.64,28.8198,25,15,0,30,3,1011,3,1,0,1,58.5641,44.1083,17
2.13,48,2,79.9514,82.2144,25,15,0,30,3,1011,3,1,0,1,16.6838,9.37722,17
4.43,42,0,441.988,24.7213,25,15,0,30,3,1011,3,1,0,1,48.9939,51.752,17
4.22,37,3,0.0,0.0,25,15,0,30,3,1011,3,1,0,1,5.60933,5.93055,17
3.33,54,2,140.869,28.9678,25,15,0,30,3,1011,3,1,0,1,35.6429,24.9356,17
2.0,12,0,39.0088,35.8898,25,15,0,30,3,1011,3,1,0,1,3.6415,11.8319,17
5.0,60,3,140.869,57.9908,27,9,10,86,83,1011,1,1,0,1,20.0427,37.0369,18
6.17,36,1,288.64,47.2555,27,9,10,86,83,1011,1,1,0,1,18.6388,41.0215,18
5.75,24,0,50.2655,0.0,27,9,10,86,83,1011,1,1,0,1,15.8053,16.6914,18
3.67,18,0,52.6447,0.0,27,9,10,86,83,1011,1,1,0,1,27.8175,30.0707,18
9.25,48,1,87.0907,12.7547,27,9,10,86,83,1011,1,1,0,1,44.1662,52.191,18
5.57,42,1,288.64,47.2555,25,3,3,88,59,1010,2,1,1,1,18.6388,41.0215,18
7.54,35,1,0.0,0.0,25,3,3,88,59,1010,2,1,1,1,14.5852,23.9638,18
6.0,60,3,140.869,57.9908,25,3,3,88,59,1010,2,1,1,1,20.0427,37.0369,18
4.86,42,1,441.988,39.3407,25,3,3,88,59,1010,2,1,1,1,29.0246,43.6514,18
5.3,60,0,0.0,0.0,25,3,3,88,59,1010,2,1,1,1,21.6846,38.1929,18
5.33,18,0,50.2655,0.0,25,3,3,88,59,1010,2,1,1,1,15.8053,16.6914,18
6.56,54,0,288.64,47.2555,27,10,1,68,14,1011,3,2,0,1,23.2574,41.0215,18
6.7,60,2,52.6447,0.0,27,10,1,68,14,1011,3,2,0,1,18.2477,30.0707,18
8.1,60,1,140.869,57.9908,27,10,1,68,14,1011,3,2,0,1,21.5888,37.0369,18
7.5,60,4,441.988,39.3407,27,10,1,68,14,1011,3,2,0,1,39.2752,43.6514,18
7.0,36,0,0.0,0.0,27,10,1,68,14,1011,3,2,0,1,14.5409,38.1929,18
6.4,30,0,92.2034,0.0,27,10,1,68,14,1011,3,2,0,1,23.6606,36.7886,18
9.2,30,3,288.64,47.2555,22,7,0,87,35,1011,3,1,1,0,23.2574,41.0215,18
10.0,18,1,140.869,57.9908,22,7,0,87,35,1011,3,1,1,0,21.5888,37.0369,18
8.0,24,2,441.988,39.3407,22,7,0,87,35,1011,3,1,1,0,39.2752,43.6514,18
10.0,12,1,30.0292,0.0,22,7,0,87,35,1011,3,1,1,0,10.3432,6.2027,18
9.33,18,0,52.6447,0.0,22,7,0,87,35,1011,3,1,1,0,18.2477,30.0707,18
6.5,24,1,92.2034,0.0,22,7,0,87,35,1011,3,1,1,0,23.6606,36.7886,18
5.5,24,1,288.64,47.2555,26,16,0,88,74,1010,3,1,1,1,19.2161,41.0215,18
3.22,54,6,140.869,57.9908,26,16,0,88,74,1010,3,1,1,1,25.2212,37.0369,18
5.25,24,1,92.2034,0.0,26,16,0,88,74,1010,3,1,1,1,24.9738,36.7886,18
7.0,12,0,441.988,39.3407,26,16,0,88,74,1010,3,1,1,1,46.4186,43.6514,18
6.0,34,2,52.6447,0.0,26,16,0,88,74,1010,3,1,1,1,19.6481,30.0707,18
2.3,60,4,594.115,0.0,38,14,0,41,0,1004,3,2,0,0,22.7031,34.5052,18
4.6,60,1,288.64,47.2555,38,14,0,41,0,1004,3,2,0,0,16.3982,44.1083,18
6.11,54,1,0.0,0.0,38,14,0,41,0,1004,3,2,0,0,20.5594,21.6727,18
6.8,45,1,441.988,39.3407,38,14,0,41,0,1004,3,2,0,0,26.7226,51.752,18
8.33,18,0,0.0,0.0,38,14,0,41,0,1004,3,2,0,0,7.966,17.5782,18
5.43,42,2,92.2034,0.0,38,14,0,41,0,1004,3,2,0,0,8.8894,21.9744,18
6.33,18,0,30.0292,0.0,38,14,0,41,0,1004,3,2,0,0,7.1314,9.22043,18
6.6,60,1,594.115,0.0,39,6,0,38,0,1002,3,2,0,0,23.0156,19.9538,18
4.3,60,1,79.9514,27.5657,39,6,0,38,0,1002,3,2,0,0,39.1962,21.3922,18
6.11,54,5,441.988,39.3407,39,6,0,38,0,1002,3,2,0,0,16.8818,17.9766,18
3.9,60,2,140.869,57.9908,39,6,0,38,0,1002,3,2,0,0,34.3236,12.1504,18
4.4,30,0,92.2034,0.0,39,6,0,38,0,1002,3,2,0,0,10.3555,13.7489,18
